"dataset_id","dataset","id","x","y","point_order"
"three_d_T_715","three_d","T_715",-0.01621341,1.5,1
"three_d_T_715","three_d","T_715",0.01897923,1.5,2
"three_d_T_715","three_d","T_715",0.01897923,1.5,3
"three_d_T_715","three_d","T_715",0.05417162,1.499867,4
"three_d_T_715","three_d","T_715",0.08936401,1.499735,5
"three_d_T_715","three_d","T_715",0.1245564,1.499602,6
"three_d_T_715","three_d","T_715",0.1597488,1.499469,7
"three_d_T_715","three_d","T_715",0.1949412,1.499336,8
"three_d_T_715","three_d","T_715",0.2301336,1.499204,9
"three_d_T_715","three_d","T_715",0.265326,1.499071,10
"three_d_T_715","three_d","T_715",0.3005183,1.498938,11
"three_d_T_715","three_d","T_715",0.3357107,1.498806,12
"three_d_T_715","three_d","T_715",0.3709031,1.498674,13
"three_d_T_715","three_d","T_715",0.4059808,1.496944,14
"three_d_T_715","three_d","T_715",0.4226475,1.471867,15
"three_d_T_715","three_d","T_715",0.4149064,1.437641,16
"three_d_T_715","three_d","T_715",0.4047085,1.403963,17
"three_d_T_715","three_d","T_715",0.3929874,1.370781,18
"three_d_T_715","three_d","T_715",0.380274,1.33797,19
"three_d_T_715","three_d","T_715",0.3650093,1.306293,20
"three_d_T_715","three_d","T_715",0.3447916,1.277527,21
"three_d_T_715","three_d","T_715",0.322617,1.250201,22
"three_d_T_715","three_d","T_715",0.3010037,1.222438,23
"three_d_T_715","three_d","T_715",0.2819602,1.192874,24
"three_d_T_715","three_d","T_715",0.2657776,1.161638,25
"three_d_T_715","three_d","T_715",0.252986,1.128874,26
"three_d_T_715","three_d","T_715",0.2433383,1.09505,27
"three_d_T_715","three_d","T_715",0.2360281,1.060628,28
"three_d_T_715","three_d","T_715",0.2302122,1.025924,29
"three_d_T_715","three_d","T_715",0.2262511,0.9909632,30
"three_d_T_715","three_d","T_715",0.2239629,0.955847,31
"three_d_T_715","three_d","T_715",0.2225818,0.9206822,32
"three_d_T_715","three_d","T_715",0.2210382,0.8855243,33
"three_d_T_715","three_d","T_715",0.2190566,0.8503878,34
"three_d_T_715","three_d","T_715",0.2177452,0.8152216,35
"three_d_T_715","three_d","T_715",0.2174743,0.7800306,36
"three_d_T_715","three_d","T_715",0.2175876,0.7448383,37
"three_d_T_715","three_d","T_715",0.2181327,0.7096504,38
"three_d_T_715","three_d","T_715",0.2194866,0.674487,39
"three_d_T_715","three_d","T_715",0.2222998,0.6394109,40
"three_d_T_715","three_d","T_715",0.2271028,0.6045617,41
"three_d_T_715","three_d","T_715",0.2354485,0.5704113,42
"three_d_T_715","three_d","T_715",0.2493346,0.5381156,43
"three_d_T_715","three_d","T_715",0.2678515,0.508267,44
"three_d_T_715","three_d","T_715",0.2907951,0.4816208,45
"three_d_T_715","three_d","T_715",0.3164388,0.4575506,46
"three_d_T_715","three_d","T_715",0.3447157,0.43668,47
"three_d_T_715","three_d","T_715",0.3761741,0.4209326,48
"three_d_T_715","three_d","T_715",0.4081786,0.4062959,49
"three_d_T_715","three_d","T_715",0.4403382,0.3920055,50
"three_d_T_715","three_d","T_715",0.4727484,0.3782909,51
"three_d_T_715","three_d","T_715",0.5054314,0.3652499,52
"three_d_T_715","three_d","T_715",0.5386936,0.3537645,53
"three_d_T_715","three_d","T_715",0.5723911,0.3436222,54
"three_d_T_715","three_d","T_715",0.6054286,0.3316415,55
"three_d_T_715","three_d","T_715",0.6247792,0.3036173,56
"three_d_T_715","three_d","T_715",0.6270408,0.2687383,57
"three_d_T_715","three_d","T_715",0.6253177,0.2335879,58
"three_d_T_715","three_d","T_715",0.6230414,0.1984713,59
"three_d_T_715","three_d","T_715",0.6194893,0.1634615,60
