"dataset_id","dataset","id","x","y","point_order"
"photo_T_714","photo","T_714",0.04190878,1.5,1
"photo_T_714","photo","T_714",0.07543388,1.5,2
"photo_T_714","photo","T_714",0.108959,1.5,3
"photo_T_714","photo","T_714",0.1424841,1.5,4
"photo_T_714","photo","T_714",0.1760092,1.5,5
"photo_T_714","photo","T_714",0.2095343,1.5,6
"photo_T_714","photo","T_714",0.2430593,1.5,7
"photo_T_714","photo","T_714",0.2765844,1.5,8
"photo_T_714","photo","T_714",0.3101095,1.5,9
"photo_T_714","photo","T_714",0.3170283,1.477574,10
"photo_T_714","photo","T_714",0.3077601,1.445363,11
"photo_T_714","photo","T_714",0.2972999,1.413512,12
"photo_T_714","photo","T_714",0.2865488,1.381758,13
"photo_T_714","photo","T_714",0.2750877,1.350256,14
"photo_T_714","photo","T_714",0.2624172,1.31922,15
"photo_T_714","photo","T_714",0.2478335,1.289048,16
"photo_T_714","photo","T_714",0.230653,1.260287,17
"photo_T_714","photo","T_714",0.2102056,1.233732,18
"photo_T_714","photo","T_714",0.1887012,1.208013,19
"photo_T_714","photo","T_714",0.1670984,1.182376,20
"photo_T_714","photo","T_714",0.1507744,1.153364,21
"photo_T_714","photo","T_714",0.1435121,1.120766,22
"photo_T_714","photo","T_714",0.1409062,1.087345,23
"photo_T_714","photo","T_714",0.1392793,1.053861,24
"photo_T_714","photo","T_714",0.1383189,1.02035,25
"photo_T_714","photo","T_714",0.1378929,0.9868282,26
"photo_T_714","photo","T_714",0.1380441,0.9533038,27
"photo_T_714","photo","T_714",0.138819,0.9197887,28
"photo_T_714","photo","T_714",0.1399066,0.8862813,29
"photo_T_714","photo","T_714",0.1410649,0.8527762,30
"photo_T_714","photo","T_714",0.1422453,0.8192719,31
"photo_T_714","photo","T_714",0.1435684,0.785773,32
"photo_T_714","photo","T_714",0.1441747,0.752256,33
"photo_T_714","photo","T_714",0.1435335,0.7187409,34
"photo_T_714","photo","T_714",0.1405718,0.6853626,35
"photo_T_714","photo","T_714",0.1378946,0.6519889,36
"photo_T_714","photo","T_714",0.1489274,0.6208112,37
"photo_T_714","photo","T_714",0.1687926,0.5938642,38
"photo_T_714","photo","T_714",0.1908129,0.5685901,39
"photo_T_714","photo","T_714",0.2141791,0.5445655,40
"photo_T_714","photo","T_714",0.2399491,0.5231542,41
"photo_T_714","photo","T_714",0.2676973,0.504379,42
"photo_T_714","photo","T_714",0.2970535,0.4882091,43
"photo_T_714","photo","T_714",0.3273519,0.4738746,44
"photo_T_714","photo","T_714",0.3582757,0.460933,45
"photo_T_714","photo","T_714",0.389645,0.4491142,46
"photo_T_714","photo","T_714",0.421391,0.4383427,47
"photo_T_714","photo","T_714",0.4532404,0.4278782,48
"photo_T_714","photo","T_714",0.4845357,0.4158967,49
"photo_T_714","photo","T_714",0.5112977,0.3961531,50
"photo_T_714","photo","T_714",0.5278596,0.3675423,51
"photo_T_714","photo","T_714",0.5316633,0.334352,52
"photo_T_714","photo","T_714",0.5298645,0.3009017,53
"photo_T_714","photo","T_714",0.5262313,0.2675743,54
"photo_T_714","photo","T_714",0.5225054,0.2342569,55
"photo_T_714","photo","T_714",0.519169,0.2008994,56
"photo_T_714","photo","T_714",0.5162055,0.1675056,57
"photo_T_714","photo","T_714",0.5134339,0.1340958,58
"photo_T_714","photo","T_714",0.5110314,0.100657,59
"photo_T_714","photo","T_714",0.5088423,0.06720361,60
"photo_T_714","photo","T_714",0.5065504,0.03375695,61
"photo_T_714","photo","T_714",0.5041119,0.0003208457,62
"photo_T_714","photo","T_714",0.5014465,-0.03309804,63
"photo_T_714","photo","T_714",0.4986506,-0.06650578,64
"photo_T_714","photo","T_714",0.4953917,-0.09987207,65
"photo_T_714","photo","T_714",0.4920133,-0.1332264,66
"photo_T_714","photo","T_714",0.4882053,-0.1665338,67
"photo_T_714","photo","T_714",0.4839279,-0.1997846,68
"photo_T_714","photo","T_714",0.4800862,-0.2330882,69
"photo_T_714","photo","T_714",0.4765872,-0.2664294,70
"photo_T_714","photo","T_714",0.4736074,-0.2998214,71
"photo_T_714","photo","T_714",0.470091,-0.3331608,72
"photo_T_714","photo","T_714",0.4661074,-0.3664481,73
"photo_T_714","photo","T_714",0.4616687,-0.3996771,74
"photo_T_714","photo","T_714",0.4568877,-0.4328593,75
"photo_T_714","photo","T_714",0.4526039,-0.4661089,76
"photo_T_714","photo","T_714",0.4490808,-0.4994472,77
"photo_T_714","photo","T_714",0.4461803,-0.5328461,78
"photo_T_714","photo","T_714",0.4433898,-0.5662547,79
"photo_T_714","photo","T_714",0.4404482,-0.5996505,80
"photo_T_714","photo","T_714",0.4373671,-0.6330336,81
"photo_T_714","photo","T_714",0.4338951,-0.666378,82
"photo_T_714","photo","T_714",0.4302983,-0.6997095,83
"photo_T_714","photo","T_714",0.4262589,-0.7329896,84
"photo_T_714","photo","T_714",0.421628,-0.7661924,85
"photo_T_714","photo","T_714",0.4164816,-0.7993199,86
"photo_T_714","photo","T_714",0.4113671,-0.8324525,87
