"dataset_id","dataset","id","x","y","point_order"
"photo_50_156","photo","50_156",0.01765348,1.499999,1
"photo_50_156","photo","50_156",0.05210803,1.499977,2
"photo_50_156","photo","50_156",0.08656257,1.499955,3
"photo_50_156","photo","50_156",0.1210171,1.499933,4
"photo_50_156","photo","50_156",0.1554717,1.499911,5
"photo_50_156","photo","50_156",0.1899262,1.49989,6
"photo_50_156","photo","50_156",0.2243808,1.499868,7
"photo_50_156","photo","50_156",0.2588353,1.499847,8
"photo_50_156","photo","50_156",0.2932899,1.499826,9
"photo_50_156","photo","50_156",0.3277444,1.499805,10
"photo_50_156","photo","50_156",0.362199,1.499784,11
"photo_50_156","photo","50_156",0.3966535,1.499762,12
"photo_50_156","photo","50_156",0.4309607,1.498411,13
"photo_50_156","photo","50_156",0.4468914,1.472746,14
"photo_50_156","photo","50_156",0.4399773,1.439033,15
"photo_50_156","photo","50_156",0.4299074,1.406089,16
"photo_50_156","photo","50_156",0.4190234,1.373399,17
"photo_50_156","photo","50_156",0.4076275,1.340884,18
"photo_50_156","photo","50_156",0.3954502,1.308656,19
"photo_50_156","photo","50_156",0.3820186,1.276932,20
"photo_50_156","photo","50_156",0.3664151,1.24623,21
"photo_50_156","photo","50_156",0.3481958,1.21701,22
"photo_50_156","photo","50_156",0.3267634,1.190059,23
"photo_50_156","photo","50_156",0.3024737,1.165675,24
"photo_50_156","photo","50_156",0.2754263,1.144364,25
"photo_50_156","photo","50_156",0.2474019,1.124332,26
"photo_50_156","photo","50_156",0.2220521,1.101121,27
"photo_50_156","photo","50_156",0.2063713,1.070652,28
"photo_50_156","photo","50_156",0.1983666,1.037216,29
"photo_50_156","photo","50_156",0.1948699,1.002963,30
"photo_50_156","photo","50_156",0.1939108,0.9685256,31
"photo_50_156","photo","50_156",0.1936007,0.9340728,32
"photo_50_156","photo","50_156",0.19442,0.8996321,33
"photo_50_156","photo","50_156",0.1963898,0.865235,34
"photo_50_156","photo","50_156",0.1982511,0.8308308,35
"photo_50_156","photo","50_156",0.2003687,0.7964419,36
"photo_50_156","photo","50_156",0.2033019,0.7621153,37
"photo_50_156","photo","50_156",0.2084487,0.7280688,38
"photo_50_156","photo","50_156",0.2179232,0.6949789,39
"photo_50_156","photo","50_156",0.230818,0.6630584,40
"photo_50_156","photo","50_156",0.2487452,0.6336916,41
"photo_50_156","photo","50_156",0.2696072,0.6062848,42
"photo_50_156","photo","50_156",0.2925787,0.5806182,43
"photo_50_156","photo","50_156",0.3172388,0.5565737,44
"photo_50_156","photo","50_156",0.3440999,0.5350246,45
"photo_50_156","photo","50_156",0.3730397,0.5163818,46
"photo_50_156","photo","50_156",0.4037058,0.5007012,47
"photo_50_156","photo","50_156",0.435424,0.4872674,48
"photo_50_156","photo","50_156",0.4677509,0.4753552,49
"photo_50_156","photo","50_156",0.500308,0.4640792,50
"photo_50_156","photo","50_156",0.5327799,0.4525609,51
"photo_50_156","photo","50_156",0.5650172,0.4404062,52
"photo_50_156","photo","50_156",0.5961583,0.4257377,53
"photo_50_156","photo","50_156",0.625416,0.4075871,54
"photo_50_156","photo","50_156",0.6528284,0.3867382,55
"photo_50_156","photo","50_156",0.676253,0.3616875,56
"photo_50_156","photo","50_156",0.6916677,0.3310596,57
"photo_50_156","photo","50_156",0.6982324,0.2972787,58
"photo_50_156","photo","50_156",0.7014313,0.2629819,59
"photo_50_156","photo","50_156",0.7034529,0.2285873,60
"photo_50_156","photo","50_156",0.704517,0.1941513,61
"photo_50_156","photo","50_156",0.7050085,0.1597002,62
"photo_50_156","photo","50_156",0.7054036,0.125248,63
"photo_50_156","photo","50_156",0.7056595,0.09079441,64
"photo_50_156","photo","50_156",0.7057253,0.05633996,65
"photo_50_156","photo","50_156",0.705648,0.02188553,66
"photo_50_156","photo","50_156",0.7054095,-0.01256815,67
"photo_50_156","photo","50_156",0.7048791,-0.04701799,68
"photo_50_156","photo","50_156",0.703652,-0.08144962,69
"photo_50_156","photo","50_156",0.7022211,-0.1158744,70
"photo_50_156","photo","50_156",0.7003212,-0.1502742,71
"photo_50_156","photo","50_156",0.6975175,-0.1846145,72
"photo_50_156","photo","50_156",0.6939838,-0.2188828,73
"photo_50_156","photo","50_156",0.6887203,-0.2529272,74
"photo_50_156","photo","50_156",0.6819267,-0.2867047,75
"photo_50_156","photo","50_156",0.6752577,-0.3205071,76
"photo_50_156","photo","50_156",0.6688634,-0.3543631,77
"photo_50_156","photo","50_156",0.6622882,-0.3881843,78
"photo_50_156","photo","50_156",0.6555359,-0.4219708,79
"photo_50_156","photo","50_156",0.6486253,-0.4557251,80
"photo_50_156","photo","50_156",0.6414341,-0.4894205,81
"photo_50_156","photo","50_156",0.6336058,-0.5229732,82
"photo_50_156","photo","50_156",0.6251531,-0.5563741,83
"photo_50_156","photo","50_156",0.6162748,-0.589665,84
"photo_50_156","photo","50_156",0.6070167,-0.6228519,85
"photo_50_156","photo","50_156",0.5973181,-0.655913,86
"photo_50_156","photo","50_156",0.5871359,-0.6888282,87
"photo_50_156","photo","50_156",0.5764993,-0.7215992,88
"photo_50_156","photo","50_156",0.5652742,-0.7541735,89
"photo_50_156","photo","50_156",0.5536829,-0.7866195,90
"photo_50_156","photo","50_156",0.5419393,-0.8190109,91
"photo_50_156","photo","50_156",0.5299556,-0.8513141,92
"photo_50_156","photo","50_156",0.5178241,-0.8835623,93
"photo_50_156","photo","50_156",0.5056505,-0.9157945,94
"photo_50_156","photo","50_156",0.4931147,-0.9478869,95
"photo_50_156","photo","50_156",0.4799313,-0.9797184,96
"photo_50_156","photo","50_156",0.4655878,-1.01104,97
"photo_50_156","photo","50_156",0.4497889,-1.041654,98
"photo_50_156","photo","50_156",0.4326261,-1.071528,99
"photo_50_156","photo","50_156",0.414765,-1.10099,100
"photo_50_156","photo","50_156",0.3962029,-1.130015,101
"photo_50_156","photo","50_156",0.3766933,-1.158411,102
"photo_50_156","photo","50_156",0.3562485,-1.186141,103
"photo_50_156","photo","50_156",0.3348906,-1.213176,104
"photo_50_156","photo","50_156",0.3129225,-1.239717,105
"photo_50_156","photo","50_156",0.291573,-1.266746,106
"photo_50_156","photo","50_156",0.2865868,-1.298993,107
"photo_50_156","photo","50_156",0.3084332,-1.324709,108
"photo_50_156","photo","50_156",0.3345819,-1.347131,109
"photo_50_156","photo","50_156",0.3572995,-1.372942,110
"photo_50_156","photo","50_156",0.3752053,-1.402302,111
"photo_50_156","photo","50_156",0.3866379,-1.434727,112
"photo_50_156","photo","50_156",0.3922031,-1.468638,113
"photo_50_156","photo","50_156",0.3784107,-1.4975,114
"photo_50_156","photo","50_156",0.3441191,-1.5,115
"photo_50_156","photo","50_156",0.3096645,-1.499999,116
"photo_50_156","photo","50_156",0.27521,-1.499976,117
"photo_50_156","photo","50_156",0.2407554,-1.499953,118
"photo_50_156","photo","50_156",0.2063009,-1.49993,119
"photo_50_156","photo","50_156",0.1718463,-1.499907,120
"photo_50_156","photo","50_156",0.1373918,-1.499884,121
"photo_50_156","photo","50_156",0.1029373,-1.499861,122
"photo_50_156","photo","50_156",0.06848271,-1.499838,123
"photo_50_156","photo","50_156",0.03402816,-1.499815,124
"photo_50_156","photo","50_156",-0.0004263869,-1.499791,125
"photo_50_156","photo","50_156",-0.0004263869,-1.499791,126
"photo_50_156","photo","50_156",-0.03488093,-1.499815,127
"photo_50_156","photo","50_156",-0.06933548,-1.499838,128
"photo_50_156","photo","50_156",-0.10379,-1.499861,129
"photo_50_156","photo","50_156",-0.1382446,-1.499884,130
"photo_50_156","photo","50_156",-0.1726991,-1.499908,131
"photo_50_156","photo","50_156",-0.2071537,-1.499931,132
"photo_50_156","photo","50_156",-0.2416082,-1.499954,133
"photo_50_156","photo","50_156",-0.2760628,-1.499977,134
"photo_50_156","photo","50_156",-0.3105173,-1.5,135
"photo_50_156","photo","50_156",-0.3449719,-1.5,136
"photo_50_156","photo","50_156",-0.3792053,-1.497281,137
"photo_50_156","photo","50_156",-0.3922855,-1.467789,138
"photo_50_156","photo","50_156",-0.3864274,-1.433901,139
"photo_50_156","photo","50_156",-0.3747977,-1.401553,140
"photo_50_156","photo","50_156",-0.3568011,-1.37225,141
"photo_50_156","photo","50_156",-0.3339466,-1.346562,142
"photo_50_156","photo","50_156",-0.3077719,-1.324172,143
"photo_50_156","photo","50_156",-0.2863536,-1.298173,144
"photo_50_156","photo","50_156",-0.2920868,-1.266065,145
"photo_50_156","photo","50_156",-0.3134708,-1.239064,146
"photo_50_156","photo","50_156",-0.3354259,-1.212512,147
"photo_50_156","photo","50_156",-0.3567724,-1.185468,148
"photo_50_156","photo","50_156",-0.3771892,-1.157717,149
"photo_50_156","photo","50_156",-0.3966685,-1.129301,150
"photo_50_156","photo","50_156",-0.4152184,-1.100268,151
"photo_50_156","photo","50_156",-0.4330598,-1.070794,152
"photo_50_156","photo","50_156",-0.4501894,-1.040901,153
"photo_50_156","photo","50_156",-0.4659635,-1.010274,154
"photo_50_156","photo","50_156",-0.4802636,-0.9789332,155
"photo_50_156","photo","50_156",-0.4934349,-0.9470967,156
"photo_50_156","photo","50_156",-0.5059537,-0.9149976,157
"photo_50_156","photo","50_156",-0.5181244,-0.8827643,158
"photo_50_156","photo","50_156",-0.5302553,-0.8505159,159
"photo_50_156","photo","50_156",-0.5422311,-0.8182098,160
"photo_50_156","photo","50_156",-0.5539723,-0.7858175,161
"photo_50_156","photo","50_156",-0.5655569,-0.753369,162
"photo_50_156","photo","50_156",-0.5767734,-0.7207918,163
"photo_50_156","photo","50_156",-0.5873929,-0.6880152,164
"photo_50_156","photo","50_156",-0.5975611,-0.6550957,165
"photo_50_156","photo","50_156",-0.6072525,-0.6220325,166
"photo_50_156","photo","50_156",-0.616497,-0.5888418,167
"photo_50_156","photo","50_156",-0.6253706,-0.5555497,168
"photo_50_156","photo","50_156",-0.6338066,-0.5221445,169
"photo_50_156","photo","50_156",-0.6416229,-0.4885891,170
"photo_50_156","photo","50_156",-0.6487992,-0.4548904,171
"photo_50_156","photo","50_156",-0.6557041,-0.4211349,172
"photo_50_156","photo","50_156",-0.6624543,-0.3873481,173
"photo_50_156","photo","50_156",-0.6690227,-0.3535255,174
"photo_50_156","photo","50_156",-0.6754154,-0.3196692,175
"photo_50_156","photo","50_156",-0.6820987,-0.2858696,176
"photo_50_156","photo","50_156",-0.6888633,-0.2520867,177
"photo_50_156","photo","50_156",-0.6940957,-0.2180376,178
"photo_50_156","photo","50_156",-0.6975887,-0.1837648,179
"photo_50_156","photo","50_156",-0.7003892,-0.1494244,180
"photo_50_156","photo","50_156",-0.7022551,-0.1150225,181
"photo_50_156","photo","50_156",-0.703688,-0.08059778,182
"photo_50_156","photo","50_156",-0.7049007,-0.04616567,183
"photo_50_156","photo","50_156",-0.705417,-0.01171559,184
"photo_50_156","photo","50_156",-0.7056525,0.02273811,185
"photo_50_156","photo","50_156",-0.7057253,0.05719255,186
"photo_50_156","photo","50_156",-0.7056569,0.091647,187
"photo_50_156","photo","50_156",-0.7053953,0.1261005,188
"photo_50_156","photo","50_156",-0.7049974,0.1605527,189
"photo_50_156","photo","50_156",-0.7045038,0.1950037,190
"photo_50_156","photo","50_156",-0.7034083,0.2294387,191
"photo_50_156","photo","50_156",-0.7013767,0.2638327,192
"photo_50_156","photo","50_156",-0.6981224,0.2981242,193
"photo_50_156","photo","50_156",-0.6913454,0.3318489,194
"photo_50_156","photo","50_156",-0.6757793,0.3623962,195
"photo_50_156","photo","50_156",-0.6521674,0.3872764,196
"photo_50_156","photo","50_156",-0.6247246,0.4080857,197
"photo_50_156","photo","50_156",-0.5954123,0.4261503,198
"photo_50_156","photo","50_156",-0.5642229,0.4407156,199
"photo_50_156","photo","50_156",-0.5319791,0.4528532,200
"photo_50_156","photo","50_156",-0.4995029,0.4643593,201
"photo_50_156","photo","50_156",-0.4669482,0.4756422,202
"photo_50_156","photo","50_156",-0.434629,0.487575,203
"photo_50_156","photo","50_156",-0.4029372,0.5010698,204
"photo_50_156","photo","50_156",-0.3722916,0.5167904,205
"photo_50_156","photo","50_156",-0.3434147,0.5355316,206
"photo_50_156","photo","50_156",-0.3165884,0.5571247,207
"photo_50_156","photo","50_156",-0.2919902,0.581235,208
"photo_50_156","photo","50_156",-0.2690778,0.606953,209
"photo_50_156","photo","50_156",-0.2482514,0.6343865,210
"photo_50_156","photo","50_156",-0.2304709,0.663837,211
"photo_50_156","photo","50_156",-0.2176404,0.6957831,212
"photo_50_156","photo","50_156",-0.2082895,0.7289064,213
"photo_50_156","photo","50_156",-0.203202,0.762962,214
"photo_50_156","photo","50_156",-0.2003096,0.7972925,215
"photo_50_156","photo","50_156",-0.1982069,0.8316823,216
"photo_50_156","photo","50_156",-0.1963422,0.8660862,217
"photo_50_156","photo","50_156",-0.1943827,0.9004838,218
"photo_50_156","photo","50_156",-0.1936051,0.9349254,219
"photo_50_156","photo","50_156",-0.193924,0.9693781,220
"photo_50_156","photo","50_156",-0.1949254,1.003814,221
"photo_50_156","photo","50_156",-0.1984842,1.038061,222
"photo_50_156","photo","50_156",-0.2066575,1.071455,223
"photo_50_156","photo","50_156",-0.2226451,1.101733,224
"photo_50_156","photo","50_156",-0.2480799,1.12485,225
"photo_50_156","photo","50_156",-0.2761133,1.144869,226
"photo_50_156","photo","50_156",-0.3031246,1.166226,227
"photo_50_156","photo","50_156",-0.3273215,1.190703,228
"photo_50_156","photo","50_156",-0.3487076,1.217692,229
"photo_50_156","photo","50_156",-0.3668335,1.246973,230
"photo_50_156","photo","50_156",-0.382362,1.277712,231
"photo_50_156","photo","50_156",-0.3957692,1.309447,232
"photo_50_156","photo","50_156",-0.4079146,1.341687,233
"photo_50_156","photo","50_156",-0.4193019,1.374205,234
"photo_50_156","photo","50_156",-0.4301713,1.4069,235
"photo_50_156","photo","50_156",-0.4401885,1.439859,236
"photo_50_156","photo","50_156",-0.4470216,1.473588,237
"photo_50_156","photo","50_156",-0.4301841,1.498762,238
"photo_50_156","photo","50_156",-0.3958011,1.499763,239
"photo_50_156","photo","50_156",-0.3613466,1.499784,240
"photo_50_156","photo","50_156",-0.326892,1.499805,241
"photo_50_156","photo","50_156",-0.2924375,1.499826,242
"photo_50_156","photo","50_156",-0.2579829,1.499848,243
"photo_50_156","photo","50_156",-0.2235284,1.499869,244
"photo_50_156","photo","50_156",-0.1890738,1.49989,245
"photo_50_156","photo","50_156",-0.1546193,1.499912,246
"photo_50_156","photo","50_156",-0.1201647,1.499934,247
"photo_50_156","photo","50_156",-0.08571017,1.499956,248
"photo_50_156","photo","50_156",-0.05125562,1.499978,249
"photo_50_156","photo","50_156",0.01765348,1.5,250
