"dataset_id","dataset","id","x","y","point_order"
"three_d_T_714","three_d","T_714",0.006158661,1.499822,1
"three_d_T_714","three_d","T_714",0.04008976,1.499721,2
"three_d_T_714","three_d","T_714",0.07402086,1.499442,3
"three_d_T_714","three_d","T_714",0.107952,1.499162,4
"three_d_T_714","three_d","T_714",0.1418831,1.498883,5
"three_d_T_714","three_d","T_714",0.1758142,1.498604,6
"three_d_T_714","three_d","T_714",0.2097453,1.498325,7
"three_d_T_714","three_d","T_714",0.2436763,1.498046,8
"three_d_T_714","three_d","T_714",0.2776074,1.497767,9
"three_d_T_714","three_d","T_714",0.3114268,1.496529,10
"three_d_T_714","three_d","T_714",0.3227081,1.472792,11
"three_d_T_714","three_d","T_714",0.3109626,1.440961,12
"three_d_T_714","three_d","T_714",0.3004284,1.408706,13
"three_d_T_714","three_d","T_714",0.2902866,1.376325,14
"three_d_T_714","three_d","T_714",0.2800632,1.34397,15
"three_d_T_714","three_d","T_714",0.2689334,1.311918,16
"three_d_T_714","three_d","T_714",0.2563452,1.280415,17
"three_d_T_714","three_d","T_714",0.2409684,1.250183,18
"three_d_T_714","three_d","T_714",0.2223793,1.221872,19
"three_d_T_714","three_d","T_714",0.1982034,1.198189,20
"three_d_T_714","three_d","T_714",0.1770117,1.172223,21
"three_d_T_714","three_d","T_714",0.1662301,1.140153,22
"three_d_T_714","three_d","T_714",0.1582813,1.107167,23
"three_d_T_714","three_d","T_714",0.1512485,1.073973,24
"three_d_T_714","three_d","T_714",0.1452012,1.040586,25
"three_d_T_714","three_d","T_714",0.1403706,1.007002,26
"three_d_T_714","three_d","T_714",0.1365412,0.9732886,27
"three_d_T_714","three_d","T_714",0.1339673,0.939456,28
"three_d_T_714","three_d","T_714",0.1321558,0.905573,29
"three_d_T_714","three_d","T_714",0.13123,0.8716546,30
"three_d_T_714","three_d","T_714",0.1307181,0.8377263,31
"three_d_T_714","three_d","T_714",0.1308157,0.8037972,32
"three_d_T_714","three_d","T_714",0.13261,0.7699167,33
"three_d_T_714","three_d","T_714",0.1353791,0.7360984,34
"three_d_T_714","three_d","T_714",0.1388588,0.7023455,35
"three_d_T_714","three_d","T_714",0.1432684,0.6687075,36
"three_d_T_714","three_d","T_714",0.1504187,0.6355562,37
"three_d_T_714","three_d","T_714",0.1610585,0.603366,38
"three_d_T_714","three_d","T_714",0.1750771,0.5724886,39
"three_d_T_714","three_d","T_714",0.1935916,0.5441239,40
"three_d_T_714","three_d","T_714",0.2164804,0.519156,41
"three_d_T_714","three_d","T_714",0.2432921,0.4984099,42
"three_d_T_714","three_d","T_714",0.2722159,0.4807069,43
"three_d_T_714","three_d","T_714",0.3024356,0.4652912,44
"three_d_T_714","three_d","T_714",0.3335671,0.4518094,45
"three_d_T_714","three_d","T_714",0.36527,0.4397213,46
"three_d_T_714","three_d","T_714",0.3973658,0.4287119,47
"three_d_T_714","three_d","T_714",0.429649,0.4182642,48
"three_d_T_714","three_d","T_714",0.4619899,0.4079949,49
"three_d_T_714","three_d","T_714",0.4940267,0.396852,50
"three_d_T_714","three_d","T_714",0.5224125,0.3790111,51
"three_d_T_714","three_d","T_714",0.5278277,0.3463061,52
"three_d_T_714","three_d","T_714",0.5234016,0.312685,53
"three_d_T_714","three_d","T_714",0.5184951,0.2791096,54
"three_d_T_714","three_d","T_714",0.5139759,0.2454801,55
"three_d_T_714","three_d","T_714",0.5100077,0.2117812,56
"three_d_T_714","three_d","T_714",0.5067625,0.1780059,57
"three_d_T_714","three_d","T_714",0.5041082,0.1441778,58
"three_d_T_714","three_d","T_714",0.501238,0.1103672,59
"three_d_T_714","three_d","T_714",0.4986211,0.07653642,60
"three_d_T_714","three_d","T_714",0.4960931,0.04269851,61
"three_d_T_714","three_d","T_714",0.4934656,0.008868208,62
"three_d_T_714","three_d","T_714",0.4906996,-0.02495111,63
"three_d_T_714","three_d","T_714",0.4881322,-0.05878596,64
"three_d_T_714","three_d","T_714",0.4853003,-0.09259954,65
"three_d_T_714","three_d","T_714",0.4824752,-0.126414,66
"three_d_T_714","three_d","T_714",0.4793135,-0.1601978,67
"three_d_T_714","three_d","T_714",0.4756546,-0.1939321,68
"three_d_T_714","three_d","T_714",0.4717831,-0.2276427,69
"three_d_T_714","three_d","T_714",0.4676984,-0.2613282,70
"three_d_T_714","three_d","T_714",0.4638125,-0.2950371,71
"three_d_T_714","three_d","T_714",0.4596693,-0.3287148,72
"three_d_T_714","three_d","T_714",0.4552405,-0.3623567,73
"three_d_T_714","three_d","T_714",0.4509881,-0.3960214,74
"three_d_T_714","three_d","T_714",0.4469469,-0.4297119,75
"three_d_T_714","three_d","T_714",0.4430708,-0.463422,76
"three_d_T_714","three_d","T_714",0.4391697,-0.4971292,77
"three_d_T_714","three_d","T_714",0.4352965,-0.5308395,78
"three_d_T_714","three_d","T_714",0.4312723,-0.5645323,79
"three_d_T_714","three_d","T_714",0.4271461,-0.5982127,80
"three_d_T_714","three_d","T_714",0.4231234,-0.6319056,81
"three_d_T_714","three_d","T_714",0.4189635,-0.6655817,82
"three_d_T_714","three_d","T_714",0.4143418,-0.6991961,83
"three_d_T_714","three_d","T_714",0.4089278,-0.7326928,84
"three_d_T_714","three_d","T_714",0.4041826,-0.7662916,85
"three_d_T_714","three_d","T_714",0.3986799,-0.7997717,86
"three_d_T_714","three_d","T_714",0.3926279,-0.8331599,87
"three_d_T_714","three_d","T_714",0.3866852,-0.8665677,88
"three_d_T_714","three_d","T_714",0.3807279,-0.8999728,89
"three_d_T_714","three_d","T_714",0.3743747,-0.9333046,90
"three_d_T_714","three_d","T_714",0.3672945,-0.9664877,91
"three_d_T_714","three_d","T_714",0.35915,-0.9994261,92
"three_d_T_714","three_d","T_714",0.3495693,-1.031971,93
"three_d_T_714","three_d","T_714",0.338019,-1.063865,94
"three_d_T_714","three_d","T_714",0.3232467,-1.094391,95
"three_d_T_714","three_d","T_714",0.3052829,-1.123139,96
"three_d_T_714","three_d","T_714",0.2838292,-1.149388,97
"three_d_T_714","three_d","T_714",0.2589814,-1.17244,98
"three_d_T_714","three_d","T_714",0.2322794,-1.193373,99
"three_d_T_714","three_d","T_714",0.2063969,-1.215286,100
"three_d_T_714","three_d","T_714",0.1833496,-1.240122,101
"three_d_T_714","three_d","T_714",0.1671701,-1.26965,102
"three_d_T_714","three_d","T_714",0.1788574,-1.296648,103
"three_d_T_714","three_d","T_714",0.2117825,-1.303239,104
"three_d_T_714","three_d","T_714",0.2456487,-1.305348,105
"three_d_T_714","three_d","T_714",0.2795035,-1.307623,106
"three_d_T_714","three_d","T_714",0.3133079,-1.310563,107
"three_d_T_714","three_d","T_714",0.3471529,-1.312863,108
"three_d_T_714","three_d","T_714",0.3715126,-1.332015,109
"three_d_T_714","three_d","T_714",0.3747791,-1.365541,110
"three_d_T_714","three_d","T_714",0.3758519,-1.399449,111
"three_d_T_714","three_d","T_714",0.3799565,-1.433107,112
"three_d_T_714","three_d","T_714",0.3873942,-1.466196,113
"three_d_T_714","three_d","T_714",0.3837269,-1.496808,114
"three_d_T_714","three_d","T_714",0.3501293,-1.499994,115
"three_d_T_714","three_d","T_714",0.3161971,-1.499942,116
"three_d_T_714","three_d","T_714",0.2822649,-1.499882,117
"three_d_T_714","three_d","T_714",0.2483327,-1.499821,118
"three_d_T_714","three_d","T_714",0.2144006,-1.499757,119
"three_d_T_714","three_d","T_714",0.1804684,-1.499692,120
"three_d_T_714","three_d","T_714",0.1465362,-1.499627,121
"three_d_T_714","three_d","T_714",0.112604,-1.499563,122
"three_d_T_714","three_d","T_714",0.07867182,-1.499498,123
"three_d_T_714","three_d","T_714",0.04473964,-1.499433,124
"three_d_T_714","three_d","T_714",0.01080745,-1.49937,125
"three_d_T_714","three_d","T_714",-0.02312475,-1.499393,126
"three_d_T_714","three_d","T_714",-0.05705694,-1.499456,127
"three_d_T_714","three_d","T_714",-0.09098912,-1.499521,128
"three_d_T_714","three_d","T_714",-0.1249213,-1.499586,129
"three_d_T_714","three_d","T_714",-0.1588535,-1.499651,130
"three_d_T_714","three_d","T_714",-0.1927857,-1.499716,131
"three_d_T_714","three_d","T_714",-0.2267179,-1.499781,132
"three_d_T_714","three_d","T_714",-0.2606501,-1.499843,133
"three_d_T_714","three_d","T_714",-0.2945822,-1.499903,134
"three_d_T_714","three_d","T_714",-0.3285144,-1.499963,135
"three_d_T_714","three_d","T_714",-0.3624464,-1.499912,136
"three_d_T_714","three_d","T_714",-0.3900403,-1.4872,137
"three_d_T_714","three_d","T_714",-0.3843792,-1.454253,138
"three_d_T_714","three_d","T_714",-0.3780275,-1.420948,139
"three_d_T_714","three_d","T_714",-0.3752127,-1.387149,140
