"dataset_id","dataset","id","x","y","point_order"
"photo_50_160","photo","50_160",0.03870492,1.499151,1
"photo_50_160","photo","50_160",0.07413323,1.499234,2
"photo_50_160","photo","50_160",0.1095615,1.499317,3
"photo_50_160","photo","50_160",0.1449898,1.4994,4
"photo_50_160","photo","50_160",0.1804182,1.499483,5
"photo_50_160","photo","50_160",0.2158465,1.499568,6
"photo_50_160","photo","50_160",0.2512748,1.499654,7
"photo_50_160","photo","50_160",0.2867031,1.49974,8
"photo_50_160","photo","50_160",0.3221314,1.499827,9
"photo_50_160","photo","50_160",0.3575597,1.499913,10
"photo_50_160","photo","50_160",0.392988,1.5,11
"photo_50_160","photo","50_160",0.4284141,1.4998,12
"photo_50_160","photo","50_160",0.4542501,1.482843,13
"photo_50_160","photo","50_160",0.4490642,1.44837,14
"photo_50_160","photo","50_160",0.435086,1.415869,15
"photo_50_160","photo","50_160",0.419688,1.383964,16
"photo_50_160","photo","50_160",0.405053,1.351701,17
"photo_50_160","photo","50_160",0.3900508,1.319607,18
"photo_50_160","photo","50_160",0.3739209,1.288066,19
"photo_50_160","photo","50_160",0.3564572,1.25725,20
"photo_50_160","photo","50_160",0.3368561,1.227752,21
"photo_50_160","photo","50_160",0.3148362,1.20002,22
"photo_50_160","photo","50_160",0.290831,1.173975,23
"photo_50_160","photo","50_160",0.2657816,1.148922,24
"photo_50_160","photo","50_160",0.2418623,1.122816,25
"photo_50_160","photo","50_160",0.2218547,1.093642,26
"photo_50_160","photo","50_160",0.2071474,1.061485,27
"photo_50_160","photo","50_160",0.1967597,1.027635,28
"photo_50_160","photo","50_160",0.1894867,0.9929712,29
"photo_50_160","photo","50_160",0.18445,0.9579124,30
"photo_50_160","photo","50_160",0.181442,0.9226165,31
"photo_50_160","photo","50_160",0.1802551,0.887213,32
"photo_50_160","photo","50_160",0.1798046,0.8517875,33
"photo_50_160","photo","50_160",0.1793908,0.8163615,34
"photo_50_160","photo","50_160",0.1791572,0.7809347,35
"photo_50_160","photo","50_160",0.180385,0.7455339,36
"photo_50_160","photo","50_160",0.1838295,0.7102816,37
"photo_50_160","photo","50_160",0.1881264,0.6751148,38
"photo_50_160","photo","50_160",0.1937603,0.640145,39
"photo_50_160","photo","50_160",0.200367,0.6053381,40
"photo_50_160","photo","50_160",0.207817,0.5707144,41
"photo_50_160","photo","50_160",0.217741,0.5367169,42
"photo_50_160","photo","50_160",0.2309913,0.5039093,43
"photo_50_160","photo","50_160",0.252271,0.4758631,44
"photo_50_160","photo","50_160",0.2798627,0.4537474,45
"photo_50_160","photo","50_160",0.3087383,0.4332221,46
"photo_50_160","photo","50_160",0.3375583,0.4126208,47
"photo_50_160","photo","50_160",0.3674018,0.3935475,48
"photo_50_160","photo","50_160",0.3988214,0.3772149,49
"photo_50_160","photo","50_160",0.4313348,0.3631622,50
"photo_50_160","photo","50_160",0.4646078,0.3510024,51
"photo_50_160","photo","50_160",0.4983239,0.3401338,52
"photo_50_160","photo","50_160",0.5324057,0.3304649,53
"photo_50_160","photo","50_160",0.5667148,0.3216332,54
"photo_50_160","photo","50_160",0.6011444,0.3132809,55
"photo_50_160","photo","50_160",0.6357055,0.3054941,56
"photo_50_160","photo","50_160",0.6702297,0.2976168,57
"photo_50_160","photo","50_160",0.702711,0.2838575,58
"photo_50_160","photo","50_160",0.7255121,0.257759,59
"photo_50_160","photo","50_160",0.7338425,0.2235955,60
"photo_50_160","photo","50_160",0.7359955,0.1882368,61
"photo_50_160","photo","50_160",0.7370158,0.1528263,62
"photo_50_160","photo","50_160",0.7369004,0.1173992,63
"photo_50_160","photo","50_160",0.7356781,0.08199672,64
"photo_50_160","photo","50_160",0.7327609,0.04669212,65
"photo_50_160","photo","50_160",0.7294555,0.01141837,66
"photo_50_160","photo","50_160",0.7263883,-0.02387701,67
"photo_50_160","photo","50_160",0.7231768,-0.05915946,68
"photo_50_160","photo","50_160",0.7197721,-0.09442387,69
"photo_50_160","photo","50_160",0.7162163,-0.1296733,70
"photo_50_160","photo","50_160",0.7123751,-0.1648927,71
