"dataset_id","dataset","id","x","y","point_order"
"photo_58_5_A","photo","58_5_A",0.02770977,1.49487,1
"photo_58_5_A","photo","58_5_A",0.05986309,1.49551,2
"photo_58_5_A","photo","58_5_A",0.0920164,1.496151,3
"photo_58_5_A","photo","58_5_A",0.1241697,1.496792,4
"photo_58_5_A","photo","58_5_A",0.156323,1.497434,5
"photo_58_5_A","photo","58_5_A",0.1884763,1.498075,6
"photo_58_5_A","photo","58_5_A",0.2206296,1.498717,7
"photo_58_5_A","photo","58_5_A",0.2527829,1.499358,8
"photo_58_5_A","photo","58_5_A",0.2849362,1.5,9
"photo_58_5_A","photo","58_5_A",0.3159741,1.494592,10
"photo_58_5_A","photo","58_5_A",0.3175144,1.464671,11
"photo_58_5_A","photo","58_5_A",0.2990879,1.438854,12
"photo_58_5_A","photo","58_5_A",0.2735815,1.419369,13
"photo_58_5_A","photo","58_5_A",0.2490629,1.398757,14
"photo_58_5_A","photo","58_5_A",0.232371,1.371583,15
"photo_58_5_A","photo","58_5_A",0.2226746,1.340947,16
"photo_58_5_A","photo","58_5_A",0.2151692,1.309678,17
"photo_58_5_A","photo","58_5_A",0.2082903,1.278263,18
"photo_58_5_A","photo","58_5_A",0.2024902,1.246634,19
"photo_58_5_A","photo","58_5_A",0.198452,1.214739,20
"photo_58_5_A","photo","58_5_A",0.1966507,1.182637,21
"photo_58_5_A","photo","58_5_A",0.1967253,1.150482,22
"photo_58_5_A","photo","58_5_A",0.1975064,1.118332,23
"photo_58_5_A","photo","58_5_A",0.1979514,1.086176,24
"photo_58_5_A","photo","58_5_A",0.1965886,1.054071,25
"photo_58_5_A","photo","58_5_A",0.1905469,1.022525,26
"photo_58_5_A","photo","58_5_A",0.1816536,0.9916263,27
"photo_58_5_A","photo","58_5_A",0.1750315,0.9601868,28
"photo_58_5_A","photo","58_5_A",0.1720782,0.9281723,29
"photo_58_5_A","photo","58_5_A",0.1704587,0.8960541,30
"photo_58_5_A","photo","58_5_A",0.169043,0.8639259,31
"photo_58_5_A","photo","58_5_A",0.1691549,0.8317698,32
"photo_58_5_A","photo","58_5_A",0.1698626,0.799618,33
"photo_58_5_A","photo","58_5_A",0.1705407,0.7674656,34
"photo_58_5_A","photo","58_5_A",0.1717766,0.7353317,35
"photo_58_5_A","photo","58_5_A",0.1742779,0.7032735,36
"photo_58_5_A","photo","58_5_A",0.1774273,0.6712687,37
"photo_58_5_A","photo","58_5_A",0.1805134,0.6392589,38
"photo_58_5_A","photo","58_5_A",0.1851226,0.6074377,39
"photo_58_5_A","photo","58_5_A",0.1920309,0.5760455,40
"photo_58_5_A","photo","58_5_A",0.2016255,0.5453646,41
"photo_58_5_A","photo","58_5_A",0.2149172,0.5161278,42
"photo_58_5_A","photo","58_5_A",0.2327581,0.4894542,43
"photo_58_5_A","photo","58_5_A",0.2562995,0.4676461,44
"photo_58_5_A","photo","58_5_A",0.283417,0.4504877,45
"photo_58_5_A","photo","58_5_A",0.3129705,0.4378708,46
"photo_58_5_A","photo","58_5_A",0.3436011,0.4281115,47
"photo_58_5_A","photo","58_5_A",0.3746508,0.4197386,48
"photo_58_5_A","photo","58_5_A",0.4058883,0.4120984,49
"photo_58_5_A","photo","58_5_A",0.4373462,0.4054282,50
"photo_58_5_A","photo","58_5_A",0.4687146,0.3984234,51
"photo_58_5_A","photo","58_5_A",0.4962191,0.3828972,52
"photo_58_5_A","photo","58_5_A",0.51066,0.3548628,53
"photo_58_5_A","photo","58_5_A",0.5137111,0.3228753,54
"photo_58_5_A","photo","58_5_A",0.512685,0.290766,55
"photo_58_5_A","photo","58_5_A",0.5088477,0.2588403,56
"photo_58_5_A","photo","58_5_A",0.5044496,0.2269828,57
"photo_58_5_A","photo","58_5_A",0.5001226,0.1951155,58
"photo_58_5_A","photo","58_5_A",0.4958261,0.1632442,59
"photo_58_5_A","photo","58_5_A",0.492026,0.1313107,60
"photo_58_5_A","photo","58_5_A",0.4888423,0.09930959,61
"photo_58_5_A","photo","58_5_A",0.4862796,0.06725248,62
"photo_58_5_A","photo","58_5_A",0.4841049,0.03516665,63
"photo_58_5_A","photo","58_5_A",0.4821644,0.003065561,64
"photo_58_5_A","photo","58_5_A",0.4802967,-0.02903985,65
"photo_58_5_A","photo","58_5_A",0.4785364,-0.06115123,66
"photo_58_5_A","photo","58_5_A",0.4775339,-0.09329478,67
"photo_58_5_A","photo","58_5_A",0.4767015,-0.1254436,68
"photo_58_5_A","photo","58_5_A",0.475126,-0.1575611,69
"photo_58_5_A","photo","58_5_A",0.4729033,-0.1896417,70
"photo_58_5_A","photo","58_5_A",0.4717095,-0.2217777,71
"photo_58_5_A","photo","58_5_A",0.4707858,-0.2539241,72
"photo_58_5_A","photo","58_5_A",0.4698314,-0.2860696,73
"photo_58_5_A","photo","58_5_A",0.4688179,-0.3182134,74
"photo_58_5_A","photo","58_5_A",0.46775,-0.3503553,75
"photo_58_5_A","photo","58_5_A",0.466646,-0.382496,76
"photo_58_5_A","photo","58_5_A",0.4649212,-0.4146052,77
"photo_58_5_A","photo","58_5_A",0.461668,-0.4465975,78
"photo_58_5_A","photo","58_5_A",0.4584326,-0.4785939,79
