"dataset_id","dataset","id","x","y","point_order"
"three_d_50_163","three_d","50_163",0.001302648,1.499876,1
"three_d_50_163","three_d","50_163",0.03413799,1.499865,2
"three_d_50_163","three_d","50_163",0.06697333,1.499731,3
"three_d_50_163","three_d","50_163",0.09980867,1.499596,4
"three_d_50_163","three_d","50_163",0.132644,1.499461,5
"three_d_50_163","three_d","50_163",0.1654794,1.499327,6
"three_d_50_163","three_d","50_163",0.1983147,1.499192,7
"three_d_50_163","three_d","50_163",0.23115,1.499057,8
"three_d_50_163","three_d","50_163",0.2639854,1.498923,9
"three_d_50_163","three_d","50_163",0.2967484,1.498015,10
"three_d_50_163","three_d","50_163",0.310109,1.477558,11
"three_d_50_163","three_d","50_163",0.293326,1.449394,12
"three_d_50_163","three_d","50_163",0.279639,1.419593,13
"three_d_50_163","three_d","50_163",0.2690257,1.388528,14
"three_d_50_163","three_d","50_163",0.2591133,1.357225,15
"three_d_50_163","three_d","50_163",0.2488726,1.326027,16
"three_d_50_163","three_d","50_163",0.2385831,1.294845,17
"three_d_50_163","three_d","50_163",0.2281261,1.263719,18
"three_d_50_163","three_d","50_163",0.2175133,1.232646,19
"three_d_50_163","three_d","50_163",0.206508,1.201711,20
"three_d_50_163","three_d","50_163",0.1944374,1.17118,21
"three_d_50_163","three_d","50_163",0.1792525,1.142136,22
"three_d_50_163","three_d","50_163",0.1608644,1.115003,23
"three_d_50_163","three_d","50_163",0.1494056,1.084408,24
"three_d_50_163","three_d","50_163",0.1432891,1.052158,25
"three_d_50_163","three_d","50_163",0.1389857,1.01961,26
"three_d_50_163","three_d","50_163",0.1361588,0.9869004,27
"three_d_50_163","three_d","50_163",0.1348132,0.9540944,28
"three_d_50_163","three_d","50_163",0.1343236,0.9212639,29
"three_d_50_163","three_d","50_163",0.134974,0.8884364,30
"three_d_50_163","three_d","50_163",0.1365067,0.8556381,31
"three_d_50_163","three_d","50_163",0.1387864,0.8228822,32
"three_d_50_163","three_d","50_163",0.1417531,0.790183,33
"three_d_50_163","three_d","50_163",0.1460913,0.757641,34
"three_d_50_163","three_d","50_163",0.1531501,0.72559,35
"three_d_50_163","three_d","50_163",0.163903,0.6946207,36
"three_d_50_163","three_d","50_163",0.1801493,0.6661503,37
"three_d_50_163","three_d","50_163",0.2013312,0.6411747,38
"three_d_50_163","three_d","50_163",0.2266139,0.6202901,39
"three_d_50_163","three_d","50_163",0.25476,0.6034518,40
"three_d_50_163","three_d","50_163",0.2846159,0.5898309,41
"three_d_50_163","three_d","50_163",0.315707,0.5793063,42
"three_d_50_163","three_d","50_163",0.3473542,0.570566,43
"three_d_50_163","three_d","50_163",0.3792176,0.5626355,44
"three_d_50_163","three_d","50_163",0.4109559,0.5542228,45
"three_d_50_163","three_d","50_163",0.4420979,0.5438935,46
"three_d_50_163","three_d","50_163",0.4595215,0.5179557,47
"three_d_50_163","three_d","50_163",0.4586714,0.4853126,48
"three_d_50_163","three_d","50_163",0.4552849,0.4526524,49
"three_d_50_163","three_d","50_163",0.4515302,0.4200325,50
"three_d_50_163","three_d","50_163",0.4475013,0.3874451,51
"three_d_50_163","three_d","50_163",0.4439323,0.3548048,52
"three_d_50_163","three_d","50_163",0.4411168,0.3220916,53
"three_d_50_163","three_d","50_163",0.438785,0.289339,54
"three_d_50_163","three_d","50_163",0.4362291,0.2566047,55
"three_d_50_163","three_d","50_163",0.4345289,0.2238142,56
"three_d_50_163","three_d","50_163",0.4324472,0.1910447,57
"three_d_50_163","three_d","50_163",0.4303929,0.1582736,58
"three_d_50_163","three_d","50_163",0.4281012,0.1255182,59
"three_d_50_163","three_d","50_163",0.4260115,0.09274946,60
"three_d_50_163","three_d","50_163",0.4239815,0.05997682,61
"three_d_50_163","three_d","50_163",0.4218042,0.02721352,62
"three_d_50_163","three_d","50_163",0.419924,-0.005567814,63
"three_d_50_163","three_d","50_163",0.4184472,-0.03837019,64
"three_d_50_163","three_d","50_163",0.4170832,-0.07117736,65
"three_d_50_163","three_d","50_163",0.4159763,-0.1039942,66
"three_d_50_163","three_d","50_163",0.4150081,-0.1368156,67
"three_d_50_163","three_d","50_163",0.4141024,-0.1696387,68
"three_d_50_163","three_d","50_163",0.4132714,-0.2024638,69
"three_d_50_163","three_d","50_163",0.4124211,-0.2352884,70
"three_d_50_163","three_d","50_163",0.4114764,-0.2681104,71
"three_d_50_163","three_d","50_163",0.4103829,-0.3009277,72
"three_d_50_163","three_d","50_163",0.4091866,-0.3337415,73
"three_d_50_163","three_d","50_163",0.4078913,-0.3665516,74
"three_d_50_163","three_d","50_163",0.406424,-0.3993543,75
"three_d_50_163","three_d","50_163",0.4047758,-0.4321485,76
"three_d_50_163","three_d","50_163",0.4029932,-0.4649357,77
"three_d_50_163","three_d","50_163",0.4010887,-0.497716,78
"three_d_50_163","three_d","50_163",0.3990507,-0.530488,79
"three_d_50_163","three_d","50_163",0.3966215,-0.5632334,80
"three_d_50_163","three_d","50_163",0.3939861,-0.5959631,81
"three_d_50_163","three_d","50_163",0.3910924,-0.6286706,82
"three_d_50_163","three_d","50_163",0.3876377,-0.6613236,83
"three_d_50_163","three_d","50_163",0.3838799,-0.6939434,84
"three_d_50_163","three_d","50_163",0.3799334,-0.7265407,85
"three_d_50_163","three_d","50_163",0.375642,-0.7590946,86
"three_d_50_163","three_d","50_163",0.3712562,-0.791636,87
"three_d_50_163","three_d","50_163",0.3666107,-0.8241411,88
"three_d_50_163","three_d","50_163",0.3613237,-0.8565461,89
"three_d_50_163","three_d","50_163",0.3547418,-0.8887126,90
"three_d_50_163","three_d","50_163",0.3469224,-0.9205994,91
"three_d_50_163","three_d","50_163",0.3376988,-0.9521087,92
"three_d_50_163","three_d","50_163",0.3267362,-0.9830534,93
"three_d_50_163","three_d","50_163",0.3142782,-1.013429,94
"three_d_50_163","three_d","50_163",0.2999849,-1.042982,95
"three_d_50_163","three_d","50_163",0.2839951,-1.071655,96
"three_d_50_163","three_d","50_163",0.2671458,-1.099838,97
"three_d_50_163","three_d","50_163",0.2501095,-1.127908,98
"three_d_50_163","three_d","50_163",0.2334021,-1.156175,99
"three_d_50_163","three_d","50_163",0.2171595,-1.184711,100
"three_d_50_163","three_d","50_163",0.2015227,-1.213582,101
"three_d_50_163","three_d","50_163",0.1869628,-1.243011,102
"three_d_50_163","three_d","50_163",0.1736266,-1.272993,103
"three_d_50_163","three_d","50_163",0.1681395,-1.304962,104
"three_d_50_163","three_d","50_163",0.1879857,-1.32916,105
"three_d_50_163","three_d","50_163",0.2190481,-1.339141,106
"three_d_50_163","three_d","50_163",0.2512325,-1.345647,107
"three_d_50_163","three_d","50_163",0.2834144,-1.352165,108
"three_d_50_163","three_d","50_163",0.3155196,-1.359051,109
"three_d_50_163","three_d","50_163",0.3467483,-1.368721,110
"three_d_50_163","three_d","50_163",0.3634624,-1.39441,111
"three_d_50_163","three_d","50_163",0.3626456,-1.427166,112
"three_d_50_163","three_d","50_163",0.3663485,-1.459538,113
"three_d_50_163","three_d","50_163",0.372161,-1.490557,114
"three_d_50_163","three_d","50_163",0.343471,-1.499945,115
"three_d_50_163","three_d","50_163",0.3106355,-1.499975,116
"three_d_50_163","three_d","50_163",0.2777999,-1.499937,117
"three_d_50_163","three_d","50_163",0.2449643,-1.499899,118
"three_d_50_163","three_d","50_163",0.2121287,-1.499863,119
"three_d_50_163","three_d","50_163",0.1792931,-1.499828,120
"three_d_50_163","three_d","50_163",0.1464575,-1.499792,121
"three_d_50_163","three_d","50_163",0.1136219,-1.499756,122
"three_d_50_163","three_d","50_163",0.08078635,-1.49972,123
"three_d_50_163","three_d","50_163",0.04795075,-1.499684,124
"three_d_50_163","three_d","50_163",0.01511515,-1.499648,125
"three_d_50_163","three_d","50_163",-0.01772045,-1.499651,126
"three_d_50_163","three_d","50_163",-0.05055604,-1.499687,127
"three_d_50_163","three_d","50_163",-0.08339164,-1.499723,128
"three_d_50_163","three_d","50_163",-0.1162272,-1.499759,129
"three_d_50_163","three_d","50_163",-0.1490628,-1.499795,130
"three_d_50_163","three_d","50_163",-0.1818984,-1.49983,131
"three_d_50_163","three_d","50_163",-0.214734,-1.499866,132
"three_d_50_163","three_d","50_163",-0.2475696,-1.499902,133
"three_d_50_163","three_d","50_163",-0.2804052,-1.49994,134
"three_d_50_163","three_d","50_163",-0.3132408,-1.499978,135
"three_d_50_163","three_d","50_163",-0.3460763,-1.499933,136
"three_d_50_163","three_d","50_163",-0.3731847,-1.488161,137
"three_d_50_163","three_d","50_163",-0.365631,-1.457033,138
"three_d_50_163","three_d","50_163",-0.3628408,-1.424568,139
"three_d_50_163","three_d","50_163",-0.3633063,-1.39181,140
"three_d_50_163","three_d","50_163",-0.3443769,-1.367642,141
"three_d_50_163","three_d","50_163",-0.3129743,-1.358495,142
"three_d_50_163","three_d","50_163",-0.2808637,-1.351634,143
"three_d_50_163","three_d","50_163",-0.2486766,-1.345141,144
"three_d_50_163","three_d","50_163",-0.2164969,-1.338613,145
"three_d_50_163","three_d","50_163",-0.1857268,-1.327862,146
"three_d_50_163","three_d","50_163",-0.1681994,-1.302357,147
"three_d_50_163","three_d","50_163",-0.1744858,-1.270534,148
"three_d_50_163","three_d","50_163",-0.1880885,-1.240662,149
"three_d_50_163","three_d","50_163",-0.2027174,-1.211267,150
"three_d_50_163","three_d","50_163",-0.2184317,-1.182437,151
"three_d_50_163","three_d","50_163",-0.2347172,-1.153926,152
"three_d_50_163","three_d","50_163",-0.25145,-1.125674,153
"three_d_50_163","three_d","50_163",-0.2684936,-1.097608,154
"three_d_50_163","three_d","50_163",-0.2853216,-1.069413,155
"three_d_50_163","three_d","50_163",-0.3011834,-1.040669,156
"three_d_50_163","three_d","50_163",-0.315308,-1.011037,157
"three_d_50_163","three_d","50_163",-0.3276749,-0.980623,158
"three_d_50_163","three_d","50_163",-0.3384662,-0.949619,159
"three_d_50_163","three_d","50_163",-0.3476109,-0.9180868,160
