"dataset_id","dataset","id","x","y","point_order"
"manual_320383","manual","320383",-0.007351609,1.5,1
"manual_320383","manual","320383",0.030183231,1.5,2
"manual_320383","manual","320383",0.06771807,1.5,3
"manual_320383","manual","320383",0.10525291,1.5,4
"manual_320383","manual","320383",0.14278775,1.5,5
"manual_320383","manual","320383",0.180322589,1.5,6
"manual_320383","manual","320383",0.217857429,1.5,7
"manual_320383","manual","320383",0.255392269,1.5,8
"manual_320383","manual","320383",0.292927108,1.5,9
"manual_320383","manual","320383",0.330461948,1.5,10
"manual_320383","manual","320383",0.367996788,1.5,11
"manual_320383","manual","320383",0.405531627,1.5,12
"manual_320383","manual","320383",0.443066467,1.5,13
"manual_320383","manual","320383",0.480601307,1.5,14
"manual_320383","manual","320383",0.518136147,1.5,15
"manual_320383","manual","320383",0.555670986,1.5,16
"manual_320383","manual","320383",0.593205826,1.5,17
"manual_320383","manual","320383",0.630740666,1.5,18
"manual_320383","manual","320383",0.668275505,1.5,19
"manual_320383","manual","320383",0.678464999,1.477618998,20
"manual_320383","manual","320383",0.671044504,1.440824971,21
"manual_320383","manual","320383",0.656491367,1.406349511,22
"manual_320383","manual","320383",0.640858763,1.372224946,23
"manual_320383","manual","320383",0.619074476,1.341660091,24
"manual_320383","manual","320383",0.597278174,1.311102189,25
"manual_320383","manual","320383",0.573853987,1.281780786,26
"manual_320383","manual","320383",0.550263466,1.252585726,27
"manual_320383","manual","320383",0.533787913,1.219258584,28
"manual_320383","manual","320383",0.520120842,1.184300389,29
"manual_320383","manual","320383",0.518099783,1.147062421,30
"manual_320383","manual","320383",0.518143878,1.109546768,31
"manual_320383","manual","320383",0.520721234,1.072100521,32
"manual_320383","manual","320383",0.525155433,1.034879399,33
"manual_320383","manual","320383",0.531601244,0.997902167,34
"manual_320383","manual","320383",0.541353126,0.96170771,35
"manual_320383","manual","320383",0.552172275,0.925765948,36
"manual_320383","manual","320383",0.568199932,0.89183325,37
"manual_320383","manual","320383",0.584912529,0.858285936,38
"manual_320383","manual","320383",0.606792596,0.827787956,39
"manual_320383","manual","320383",0.628738651,0.797345152,40
"manual_320383","manual","320383",0.654881836,0.770411937,41
"manual_320383","manual","320383",0.681025021,0.743478723,42
"manual_320383","manual","320383",0.708273326,0.717690178,43
"manual_320383","manual","320383",0.736108783,0.692509798,44
"manual_320383","manual","320383",0.763893112,0.667273799,45
"manual_320383","manual","320383",0.791322518,0.641651701,46
"manual_320383","manual","320383",0.818751924,0.616029604,47
"manual_320383","manual","320383",0.845200864,0.58941692,48
"manual_320383","manual","320383",0.87110329,0.56225208,49
"manual_320383","manual","320383",0.896119392,0.534326171,50
"manual_320383","manual","320383",0.919055789,0.504614458,51
"manual_320383","manual","320383",0.941276593,0.474429903,52
"manual_320383","manual","320383",0.959613551,0.441679023,53
"manual_320383","manual","320383",0.977128354,0.40852842,54
"manual_320383","manual","320383",0.991560621,0.373879122,55
"manual_320383","manual","320383",1.004630578,0.338743496,56
"manual_320383","manual","320383",1.015403433,0.302787831,57
"manual_320383","manual","320383",1.023477218,0.266201444,58
"manual_320383","manual","320383",1.029754233,0.229195184,59
"manual_320383","manual","320383",1.033663924,0.191875184,60
"manual_320383","manual","320383",1.036850258,0.1544859,61
"manual_320383","manual","320383",1.038128275,0.116972824,62
"manual_320383","manual","320383",1.03777196,0.079479702,63
"manual_320383","manual","320383",1.035578442,0.042009011,64
"manual_320383","manual","320383",1.031494963,0.004711488,65
"manual_320383","manual","320383",1.026739753,-0.032518463,66
"manual_320383","manual","320383",1.020245429,-0.069487206,67
"manual_320383","manual","320383",1.013434871,-0.106396151,68
"manual_320383","manual","320383",1.00598241,-0.143183717,69
"manual_320383","manual","320383",0.997984643,-0.179853714,70
"manual_320383","manual","320383",0.989616688,-0.216443897,71
"manual_320383","manual","320383",0.97956041,-0.25259921,72
"manual_320383","manual","320383",0.969098601,-0.288644515,73
"manual_320383","manual","320383",0.957404948,-0.324311344,74
"manual_320383","manual","320383",0.945541035,-0.359920812,75
"manual_320383","manual","320383",0.933268289,-0.395392546,76
"manual_320383","manual","320383",0.920106375,-0.430531008,77
