"dataset_id","dataset","id","x","y","point_order"
"photo_95_7_A","photo","95_7_A",0.03950783,1.499954,1
"photo_95_7_A","photo","95_7_A",0.07235438,1.49996,2
"photo_95_7_A","photo","95_7_A",0.1052009,1.499967,3
"photo_95_7_A","photo","95_7_A",0.1380475,1.499974,4
"photo_95_7_A","photo","95_7_A",0.170894,1.49998,5
"photo_95_7_A","photo","95_7_A",0.2037406,1.499987,6
"photo_95_7_A","photo","95_7_A",0.2365871,1.499993,7
"photo_95_7_A","photo","95_7_A",0.2694337,1.5,8
"photo_95_7_A","photo","95_7_A",0.3021794,1.498182,9
"photo_95_7_A","photo","95_7_A",0.3128539,1.471477,10
"photo_95_7_A","photo","95_7_A",0.3008552,1.440929,11
"photo_95_7_A","photo","95_7_A",0.286863,1.411214,12
"photo_95_7_A","photo","95_7_A",0.271976,1.381937,13
"photo_95_7_A","photo","95_7_A",0.2560496,1.353212,14
"photo_95_7_A","photo","95_7_A",0.2389483,1.325178,15
"photo_95_7_A","photo","95_7_A",0.2198904,1.298439,16
"photo_95_7_A","photo","95_7_A",0.1995008,1.272692,17
"photo_95_7_A","photo","95_7_A",0.1814597,1.245304,18
"photo_95_7_A","photo","95_7_A",0.1705774,1.214387,19
"photo_95_7_A","photo","95_7_A",0.1644135,1.182152,20
"photo_95_7_A","photo","95_7_A",0.1601333,1.149585,21
"photo_95_7_A","photo","95_7_A",0.155907,1.117014,22
"photo_95_7_A","photo","95_7_A",0.1532071,1.084287,23
"photo_95_7_A","photo","95_7_A",0.1528554,1.051447,24
"photo_95_7_A","photo","95_7_A",0.1531897,1.018602,25
"photo_95_7_A","photo","95_7_A",0.1536376,0.985759,26
"photo_95_7_A","photo","95_7_A",0.154476,0.9529234,27
"photo_95_7_A","photo","95_7_A",0.1556527,0.9200981,28
"photo_95_7_A","photo","95_7_A",0.1570661,0.887282,29
"photo_95_7_A","photo","95_7_A",0.1585981,0.8544713,30
"photo_95_7_A","photo","95_7_A",0.1602262,0.8216651,31
"photo_95_7_A","photo","95_7_A",0.1620003,0.7888677,32
"photo_95_7_A","photo","95_7_A",0.1655162,0.7562234,33
"photo_95_7_A","photo","95_7_A",0.1711785,0.7238768,34
"photo_95_7_A","photo","95_7_A",0.1798832,0.6922523,35
"photo_95_7_A","photo","95_7_A",0.194209,0.6627721,36
"photo_95_7_A","photo","95_7_A",0.2123971,0.6354479,37
"photo_95_7_A","photo","95_7_A",0.233906,0.610673,38
"photo_95_7_A","photo","95_7_A",0.2576318,0.587963,39
"photo_95_7_A","photo","95_7_A",0.2836524,0.568111,40
"photo_95_7_A","photo","95_7_A",0.3136057,0.5547948,41
"photo_95_7_A","photo","95_7_A",0.3448948,0.5448104,42
"photo_95_7_A","photo","95_7_A",0.3763759,0.5354387,43
"photo_95_7_A","photo","95_7_A",0.4081032,0.5269625,44
"photo_95_7_A","photo","95_7_A",0.4406334,0.5225638,45
"photo_95_7_A","photo","95_7_A",0.4723585,0.5152885,46
"photo_95_7_A","photo","95_7_A",0.4970787,0.4942871,47
"photo_95_7_A","photo","95_7_A",0.5119567,0.4651204,48
"photo_95_7_A","photo","95_7_A",0.5187072,0.4331444,49
"photo_95_7_A","photo","95_7_A",0.5196981,0.4003233,50
"photo_95_7_A","photo","95_7_A",0.5199226,0.3674775,51
"photo_95_7_A","photo","95_7_A",0.5202875,0.3346331,52
"photo_95_7_A","photo","95_7_A",0.520945,0.3017933,53
"photo_95_7_A","photo","95_7_A",0.5218388,0.2689589,54
"photo_95_7_A","photo","95_7_A",0.5227756,0.2361258,55
"photo_95_7_A","photo","95_7_A",0.5243785,0.2033217,56
"photo_95_7_A","photo","95_7_A",0.5264861,0.1705457,57
"photo_95_7_A","photo","95_7_A",0.5270661,0.1377081,58
"photo_95_7_A","photo","95_7_A",0.5270808,0.1048616,59
"photo_95_7_A","photo","95_7_A",0.5270963,0.07201511,60
"photo_95_7_A","photo","95_7_A",0.5264694,0.03917522,61
"photo_95_7_A","photo","95_7_A",0.5252972,0.006350106,62
"photo_95_7_A","photo","95_7_A",0.5236733,-0.02645605,63
"photo_95_7_A","photo","95_7_A",0.5217593,-0.05924668,64
"photo_95_7_A","photo","95_7_A",0.5196396,-0.09202469,65
"photo_95_7_A","photo","95_7_A",0.5173025,-0.1247879,66
"photo_95_7_A","photo","95_7_A",0.5147971,-0.1575387,67
"photo_95_7_A","photo","95_7_A",0.5123226,-0.1902919,68
"photo_95_7_A","photo","95_7_A",0.5093162,-0.2229972,69
"photo_95_7_A","photo","95_7_A",0.5053876,-0.2556079,70
"photo_95_7_A","photo","95_7_A",0.5015404,-0.2882283,71
"photo_95_7_A","photo","95_7_A",0.497582,-0.3208355,72
"photo_95_7_A","photo","95_7_A",0.4934159,-0.3534167,73
"photo_95_7_A","photo","95_7_A",0.4895817,-0.3860379,74
"photo_95_7_A","photo","95_7_A",0.4854156,-0.4186148,75
"photo_95_7_A","photo","95_7_A",0.4798219,-0.4509794,76
"photo_95_7_A","photo","95_7_A",0.473534,-0.4832179,77
"photo_95_7_A","photo","95_7_A",0.4670987,-0.5154278,78
"photo_95_7_A","photo","95_7_A",0.4607382,-0.5476526,79
"photo_95_7_A","photo","95_7_A",0.4546985,-0.5799387,80
"photo_95_7_A","photo","95_7_A",0.4489703,-0.6122818,81
"photo_95_7_A","photo","95_7_A",0.4433781,-0.6446488,82
"photo_95_7_A","photo","95_7_A",0.4378479,-0.6770263,83
"photo_95_7_A","photo","95_7_A",0.4316132,-0.709273,84
"photo_95_7_A","photo","95_7_A",0.4243007,-0.7412946,85
"photo_95_7_A","photo","95_7_A",0.4168915,-0.7732946,86
"photo_95_7_A","photo","95_7_A",0.4094177,-0.8052792,87
"photo_95_7_A","photo","95_7_A",0.401366,-0.8371231,88
"photo_95_7_A","photo","95_7_A",0.3930025,-0.868887,89
"photo_95_7_A","photo","95_7_A",0.3844405,-0.9005979,90
"photo_95_7_A","photo","95_7_A",0.3755082,-0.9322059,91
"photo_95_7_A","photo","95_7_A",0.3659362,-0.9636259,92
"photo_95_7_A","photo","95_7_A",0.3556486,-0.9948187,93
"photo_95_7_A","photo","95_7_A",0.3446927,-1.025783,94
"photo_95_7_A","photo","95_7_A",0.3329683,-1.056465,95
"photo_95_7_A","photo","95_7_A",0.3204132,-1.086814,96
"photo_95_7_A","photo","95_7_A",0.3065896,-1.116607,97
"photo_95_7_A","photo","95_7_A",0.291497,-1.145776,98
"photo_95_7_A","photo","95_7_A",0.27553,-1.17448,99
"photo_95_7_A","photo","95_7_A",0.2589809,-1.202852,100
"photo_95_7_A","photo","95_7_A",0.2421847,-1.23108,101
"photo_95_7_A","photo","95_7_A",0.2257572,-1.259521,102
"photo_95_7_A","photo","95_7_A",0.2124356,-1.289404,103
"photo_95_7_A","photo","95_7_A",0.213877,-1.321041,104
"photo_95_7_A","photo","95_7_A",0.2395364,-1.34064,105
"photo_95_7_A","photo","95_7_A",0.2706781,-1.350953,106
"photo_95_7_A","photo","95_7_A",0.3018772,-1.361175,107
"photo_95_7_A","photo","95_7_A",0.3313609,-1.375556,108
"photo_95_7_A","photo","95_7_A",0.3577227,-1.394984,109
"photo_95_7_A","photo","95_7_A",0.3789713,-1.419877,110
"photo_95_7_A","photo","95_7_A",0.3912638,-1.450204,111
"photo_95_7_A","photo","95_7_A",0.394566,-1.482446,112
"photo_95_7_A","photo","95_7_A",0.3710701,-1.499329,113
"photo_95_7_A","photo","95_7_A",0.3382408,-1.499939,114
"photo_95_7_A","photo","95_7_A",0.3053942,-1.499945,115
"photo_95_7_A","photo","95_7_A",0.2725477,-1.499952,116
"photo_95_7_A","photo","95_7_A",0.2397011,-1.499958,117
"photo_95_7_A","photo","95_7_A",0.2068546,-1.499964,118
"photo_95_7_A","photo","95_7_A",0.174008,-1.499971,119
"photo_95_7_A","photo","95_7_A",0.1411615,-1.499977,120
"photo_95_7_A","photo","95_7_A",0.1083149,-1.499984,121
"photo_95_7_A","photo","95_7_A",0.07546836,-1.49999,122
"photo_95_7_A","photo","95_7_A",0.04262181,-1.499996,123
"photo_95_7_A","photo","95_7_A",0.009775265,-1.5,124
"photo_95_7_A","photo","95_7_A",0.009775265,-1.5,125
"photo_95_7_A","photo","95_7_A",-0.02307129,-1.5,126
"photo_95_7_A","photo","95_7_A",-0.05591783,-1.499994,127
"photo_95_7_A","photo","95_7_A",-0.08876438,-1.499987,128
"photo_95_7_A","photo","95_7_A",-0.1216109,-1.499981,129
"photo_95_7_A","photo","95_7_A",-0.1544575,-1.499975,130
"photo_95_7_A","photo","95_7_A",-0.187304,-1.499968,131
"photo_95_7_A","photo","95_7_A",-0.2201506,-1.499962,132
"photo_95_7_A","photo","95_7_A",-0.2529971,-1.499955,133
"photo_95_7_A","photo","95_7_A",-0.2858437,-1.499949,134
"photo_95_7_A","photo","95_7_A",-0.3186902,-1.499943,135
"photo_95_7_A","photo","95_7_A",-0.3515368,-1.499937,136
"photo_95_7_A","photo","95_7_A",-0.3837808,-1.496541,137
