"dataset_id","dataset","id","x","y","point_order"
"three_d_93_17_A","three_d","93_17_A",-0.008509646,1.499084,1
"three_d_93_17_A","three_d","93_17_A",0.0253695,1.49918,2
"three_d_93_17_A","three_d","93_17_A",0.05924864,1.499277,3
"three_d_93_17_A","three_d","93_17_A",0.09312778,1.499373,4
"three_d_93_17_A","three_d","93_17_A",0.1270069,1.49947,5
"three_d_93_17_A","three_d","93_17_A",0.1608861,1.499566,6
"three_d_93_17_A","three_d","93_17_A",0.1947652,1.499663,7
"three_d_93_17_A","three_d","93_17_A",0.2286444,1.499759,8
"three_d_93_17_A","three_d","93_17_A",0.2625235,1.499856,9
"three_d_93_17_A","three_d","93_17_A",0.2964026,1.499904,10
"three_d_93_17_A","three_d","93_17_A",0.3301641,1.497997,11
"three_d_93_17_A","three_d","93_17_A",0.3382324,1.469785,12
"three_d_93_17_A","three_d","93_17_A",0.3250818,1.438579,13
"three_d_93_17_A","three_d","93_17_A",0.3092647,1.408634,14
"three_d_93_17_A","three_d","93_17_A",0.2924344,1.379231,15
"three_d_93_17_A","three_d","93_17_A",0.272648,1.351847,16
"three_d_93_17_A","three_d","93_17_A",0.2467718,1.330228,17
"three_d_93_17_A","three_d","93_17_A",0.2162171,1.315603,18
"three_d_93_17_A","three_d","93_17_A",0.191304,1.293416,19
"three_d_93_17_A","three_d","93_17_A",0.1753089,1.263611,20
"three_d_93_17_A","three_d","93_17_A",0.163899,1.231756,21
"three_d_93_17_A","three_d","93_17_A",0.1563459,1.198751,22
"three_d_93_17_A","three_d","93_17_A",0.1515305,1.165218,23
"three_d_93_17_A","three_d","93_17_A",0.1477475,1.131553,24
"three_d_93_17_A","three_d","93_17_A",0.1453917,1.097759,25
"three_d_93_17_A","three_d","93_17_A",0.1444171,1.063897,26
"three_d_93_17_A","three_d","93_17_A",0.144581,1.030021,27
"three_d_93_17_A","three_d","93_17_A",0.1467106,0.9962211,28
"three_d_93_17_A","three_d","93_17_A",0.1513975,0.9626795,29
"three_d_93_17_A","three_d","93_17_A",0.1586299,0.9295946,30
"three_d_93_17_A","three_d","93_17_A",0.1685476,0.8972147,31
"three_d_93_17_A","three_d","93_17_A",0.1810155,0.8657338,32
"three_d_93_17_A","three_d","93_17_A",0.1974424,0.8361624,33
"three_d_93_17_A","three_d","93_17_A",0.2180095,0.8092954,34
"three_d_93_17_A","three_d","93_17_A",0.2420062,0.7854112,35
"three_d_93_17_A","three_d","93_17_A",0.2675901,0.7632115,36
"three_d_93_17_A","three_d","93_17_A",0.2953462,0.7438343,37
"three_d_93_17_A","three_d","93_17_A",0.3248403,0.7271914,38
"three_d_93_17_A","three_d","93_17_A",0.3555008,0.7127946,39
"three_d_93_17_A","three_d","93_17_A",0.387,0.7003477,40
"three_d_93_17_A","three_d","93_17_A",0.419138,0.6896339,41
"three_d_93_17_A","three_d","93_17_A",0.4514663,0.6795008,42
"three_d_93_17_A","three_d","93_17_A",0.4837078,0.6690967,43
"three_d_93_17_A","three_d","93_17_A",0.515437,0.6572382,44
"three_d_93_17_A","three_d","93_17_A",0.5444701,0.6403916,45
"three_d_93_17_A","three_d","93_17_A",0.5618799,0.611864,46
"three_d_93_17_A","three_d","93_17_A",0.5695288,0.5788975,47
"three_d_93_17_A","three_d","93_17_A",0.5749303,0.545455,48
"three_d_93_17_A","three_d","93_17_A",0.5793411,0.5118653,49
"three_d_93_17_A","three_d","93_17_A",0.5828597,0.4781711,50
"three_d_93_17_A","three_d","93_17_A",0.5854199,0.4443903,51
"three_d_93_17_A","three_d","93_17_A",0.5874165,0.41057,52
"three_d_93_17_A","three_d","93_17_A",0.5890201,0.3767293,53
"three_d_93_17_A","three_d","93_17_A",0.5899632,0.3428642,54
"three_d_93_17_A","three_d","93_17_A",0.5899712,0.3089869,55
"three_d_93_17_A","three_d","93_17_A",0.5891625,0.275118,56
"three_d_93_17_A","three_d","93_17_A",0.58814,0.2412543,57
"three_d_93_17_A","three_d","93_17_A",0.5874049,0.2073832,58
"three_d_93_17_A","three_d","93_17_A",0.5869651,0.1735068,59
"three_d_93_17_A","three_d","93_17_A",0.5862078,0.1396363,60
"three_d_93_17_A","three_d","93_17_A",0.5853356,0.1057683,61
"three_d_93_17_A","three_d","93_17_A",0.5846193,0.07189664,62
"three_d_93_17_A","three_d","93_17_A",0.5836799,0.03803141,63
"three_d_93_17_A","three_d","93_17_A",0.5814836,0.004226462,64
"three_d_93_17_A","three_d","93_17_A",0.5782403,-0.02949548,65
"three_d_93_17_A","three_d","93_17_A",0.5742299,-0.06313624,66
"three_d_93_17_A","three_d","93_17_A",0.5699906,-0.0967492,67
"three_d_93_17_A","three_d","93_17_A",0.5661571,-0.1304105,68
"three_d_93_17_A","three_d","93_17_A",0.5625076,-0.1640925,69
"three_d_93_17_A","three_d","93_17_A",0.5583724,-0.1977179,70
"three_d_93_17_A","three_d","93_17_A",0.55373,-0.231277,71
"three_d_93_17_A","three_d","93_17_A",0.5485123,-0.2647516,72
"three_d_93_17_A","three_d","93_17_A",0.542924,-0.2981666,73
"three_d_93_17_A","three_d","93_17_A",0.5371351,-0.3315477,74
"three_d_93_17_A","three_d","93_17_A",0.5314418,-0.3649448,75
"three_d_93_17_A","three_d","93_17_A",0.5251243,-0.3982281,76
"three_d_93_17_A","three_d","93_17_A",0.5180987,-0.4313706,77
"three_d_93_17_A","three_d","93_17_A",0.5107629,-0.4644459,78
"three_d_93_17_A","three_d","93_17_A",0.5029858,-0.4974203,79
"three_d_93_17_A","three_d","93_17_A",0.4948169,-0.5302995,80
"three_d_93_17_A","three_d","93_17_A",0.4860953,-0.5630367,81
"three_d_93_17_A","three_d","93_17_A",0.4770955,-0.5956986,82
"three_d_93_17_A","three_d","93_17_A",0.4677302,-0.6282574,83
"three_d_93_17_A","three_d","93_17_A",0.4579879,-0.6607055,84
"three_d_93_17_A","three_d","93_17_A",0.4478958,-0.6930462,85
"three_d_93_17_A","three_d","93_17_A",0.4369854,-0.7251183,86
"three_d_93_17_A","three_d","93_17_A",0.4254191,-0.756962,87
"three_d_93_17_A","three_d","93_17_A",0.4138179,-0.7887928,88
"three_d_93_17_A","three_d","93_17_A",0.4018006,-0.8204686,89
"three_d_93_17_A","three_d","93_17_A",0.3896671,-0.8521006,90
"three_d_93_17_A","three_d","93_17_A",0.3772364,-0.8836166,91
"three_d_93_17_A","three_d","93_17_A",0.3645382,-0.9150261,92
"three_d_93_17_A","three_d","93_17_A",0.3516679,-0.9463655,93
"three_d_93_17_A","three_d","93_17_A",0.3387917,-0.9777025,94
"three_d_93_17_A","three_d","93_17_A",0.3258351,-1.009006,95
"three_d_93_17_A","three_d","93_17_A",0.3128801,-1.040311,96
"three_d_93_17_A","three_d","93_17_A",0.3000611,-1.071671,97
"three_d_93_17_A","three_d","93_17_A",0.2872058,-1.103016,98
"three_d_93_17_A","three_d","93_17_A",0.2738606,-1.134156,99
"three_d_93_17_A","three_d","93_17_A",0.2616115,-1.16574,100
"three_d_93_17_A","three_d","93_17_A",0.2496271,-1.197427,101
"three_d_93_17_A","three_d","93_17_A",0.2377051,-1.229137,102
"three_d_93_17_A","three_d","93_17_A",0.2268972,-1.261244,103
"three_d_93_17_A","three_d","93_17_A",0.2164521,-1.293471,104
"three_d_93_17_A","three_d","93_17_A",0.2105061,-1.326744,105
"three_d_93_17_A","three_d","93_17_A",0.2135928,-1.360022,106
"three_d_93_17_A","three_d","93_17_A",0.2370273,-1.383331,107
"three_d_93_17_A","three_d","93_17_A",0.2686148,-1.395419,108
"three_d_93_17_A","three_d","93_17_A",0.3007544,-1.406136,109
"three_d_93_17_A","three_d","93_17_A",0.3329487,-1.416687,110
"three_d_93_17_A","three_d","93_17_A",0.3649475,-1.427792,111
"three_d_93_17_A","three_d","93_17_A",0.3944094,-1.444089,112
"three_d_93_17_A","three_d","93_17_A",0.4109063,-1.473023,113
"three_d_93_17_A","three_d","93_17_A",0.3979421,-1.497506,114
"three_d_93_17_A","three_d","93_17_A",0.3642404,-1.498935,115
"three_d_93_17_A","three_d","93_17_A",0.3303612,-1.499036,116
"three_d_93_17_A","three_d","93_17_A",0.2964821,-1.499136,117
"three_d_93_17_A","three_d","93_17_A",0.262603,-1.499237,118
"three_d_93_17_A","three_d","93_17_A",0.2287238,-1.499337,119
