"dataset_id","dataset","id","x","y","point_order"
"photo_T_749","photo","T_749",0.02774102,1.499933,1
"photo_T_749","photo","T_749",0.06070632,1.499862,2
"photo_T_749","photo","T_749",0.09367162,1.499792,3
"photo_T_749","photo","T_749",0.1266369,1.499721,4
"photo_T_749","photo","T_749",0.1596022,1.49965,5
"photo_T_749","photo","T_749",0.1925675,1.499579,6
"photo_T_749","photo","T_749",0.2255328,1.499508,7
"photo_T_749","photo","T_749",0.2584956,1.499379,8
"photo_T_749","photo","T_749",0.2885148,1.489258,9
"photo_T_749","photo","T_749",0.2889519,1.456569,10
"photo_T_749","photo","T_749",0.2818173,1.424435,11
"photo_T_749","photo","T_749",0.2712583,1.393215,12
"photo_T_749","photo","T_749",0.2599788,1.362239,13
"photo_T_749","photo","T_749",0.2488764,1.3312,14
"photo_T_749","photo","T_749",0.2373417,1.30032,15
"photo_T_749","photo","T_749",0.2240564,1.270174,16
"photo_T_749","photo","T_749",0.2069823,1.242027,17
"photo_T_749","photo","T_749",0.1864585,1.216246,18
"photo_T_749","photo","T_749",0.1673364,1.189448,19
"photo_T_749","photo","T_749",0.1557152,1.15869,20
"photo_T_749","photo","T_749",0.1491532,1.126416,21
"photo_T_749","photo","T_749",0.1446683,1.093757,22
"photo_T_749","photo","T_749",0.1401978,1.061097,23
"photo_T_749","photo","T_749",0.1366056,1.02833,24
"photo_T_749","photo","T_749",0.1344361,0.9954422,25
"photo_T_749","photo","T_749",0.1337856,0.9624861,26
"photo_T_749","photo","T_749",0.1337688,0.9295208,27
"photo_T_749","photo","T_749",0.1339551,0.8965561,28
"photo_T_749","photo","T_749",0.1345204,0.8635962,29
"photo_T_749","photo","T_749",0.1362584,0.8306799,30
"photo_T_749","photo","T_749",0.1396408,0.7978973,31
"photo_T_749","photo","T_749",0.1440758,0.7652356,32
"photo_T_749","photo","T_749",0.1471241,0.7324166,33
"photo_T_749","photo","T_749",0.1521082,0.6998489,34
"photo_T_749","photo","T_749",0.1597508,0.6677998,35
"photo_T_749","photo","T_749",0.1713276,0.6369904,36
"photo_T_749","photo","T_749",0.1895018,0.6096038,37
"photo_T_749","photo","T_749",0.2131579,0.5867838,38
"photo_T_749","photo","T_749",0.2401588,0.5678915,39
"photo_T_749","photo","T_749",0.2684189,0.5509398,40
"photo_T_749","photo","T_749",0.297782,0.5359684,41
"photo_T_749","photo","T_749",0.3277251,0.5221834,42
"photo_T_749","photo","T_749",0.3578031,0.5086915,43
