"dataset_id","dataset","id","x","y","point_order"
"manual_320390","manual","320390",-0.004401822,1.5,1
"manual_320390","manual","320390",0.03192771,1.5,2
"manual_320390","manual","320390",0.06825723,1.5,3
"manual_320390","manual","320390",0.1045868,1.5,4
"manual_320390","manual","320390",0.1409163,1.5,5
"manual_320390","manual","320390",0.1772458,1.5,6
"manual_320390","manual","320390",0.2135753,1.5,7
"manual_320390","manual","320390",0.2499049,1.5,8
"manual_320390","manual","320390",0.2862344,1.5,9
"manual_320390","manual","320390",0.3225639,1.5,10
"manual_320390","manual","320390",0.3588935,1.5,11
"manual_320390","manual","320390",0.395223,1.5,12
"manual_320390","manual","320390",0.4315525,1.5,13
"manual_320390","manual","320390",0.467882,1.5,14
"manual_320390","manual","320390",0.5042116,1.5,15
"manual_320390","manual","320390",0.5405411,1.5,16
"manual_320390","manual","320390",0.5768706,1.5,17
"manual_320390","manual","320390",0.6132002,1.5,18
"manual_320390","manual","320390",0.6495297,1.5,19
"manual_320390","manual","320390",0.6507141,1.47355,20
"manual_320390","manual","320390",0.6406581,1.43864,21
"manual_320390","manual","320390",0.6294487,1.404119,22
"manual_320390","manual","320390",0.6162996,1.370252,23
"manual_320390","manual","320390",0.6031505,1.336386,24
"manual_320390","manual","320390",0.5872913,1.303713,25
"manual_320390","manual","320390",0.5711814,1.271151,26
"manual_320390","manual","320390",0.5550718,1.238588,27
"manual_320390","manual","320390",0.5389628,1.206025,28
"manual_320390","manual","320390",0.5228538,1.173463,29
"manual_320390","manual","320390",0.5144894,1.138337,30
"manual_320390","manual","320390",0.5079915,1.102593,31
"manual_320390","manual","320390",0.5068805,1.066723,32
"manual_320390","manual","320390",0.5117016,1.030715,33
"manual_320390","manual","320390",0.5175018,0.9949249,34
"manual_320390","manual","320390",0.5284102,0.9602718,35
"manual_320390","manual","320390",0.5393187,0.9256187,36
"manual_320390","manual","320390",0.555438,0.893224,37
"manual_320390","manual","320390",0.5732686,0.8615712,38
"manual_320390","manual","320390",0.5917712,0.8303899,39
"manual_320390","manual","320390",0.6154783,0.8028617,40
"manual_320390","manual","320390",0.6391854,0.7753334,41
"manual_320390","manual","320390",0.6630856,0.747988,42
"manual_320390","manual","320390",0.6892969,0.7228324,43
"manual_320390","manual","320390",0.7155081,0.6976768,44
"manual_320390","manual","320390",0.7417194,0.6725212,45
"manual_320390","manual","320390",0.7676801,0.6471079,46
"manual_320390","manual","320390",0.7935577,0.6216092,47
"manual_320390","manual","320390",0.8194353,0.5961105,48
"manual_320390","manual","320390",0.8443934,0.5697451,49
"manual_320390","manual","320390",0.8683169,0.5424047,50
"manual_320390","manual","320390",0.8922404,0.5150642,51
"manual_320390","manual","320390",0.9145772,0.4865117,52
"manual_320390","manual","320390",0.934665,0.4562409,53
"manual_320390","manual","320390",0.9547527,0.4259702,54
"manual_320390","manual","320390",0.970799,0.3935464,55
"manual_320390","manual","320390",0.9847153,0.359988,56
"manual_320390","manual","320390",0.9976678,0.3261208,57
"manual_320390","manual","320390",1.005837,0.2907217,58
"manual_320390","manual","320390",1.014006,0.2553226,59
"manual_320390","manual","320390",1.019374,0.219418,60
"manual_320390","manual","320390",1.024089,0.1833957,61
"manual_320390","manual","320390",1.027359,0.1472432,62
"manual_320390","manual","320390",1.029162,0.1109584,63
"manual_320390","manual","320390",1.030245,0.0746739,64
"manual_320390","manual","320390",1.02842,0.03839025,65
"manual_320390","manual","320390",1.026594,0.002106607,66
"manual_320390","manual","320390",1.022443,-0.03397665,67
"manual_320390","manual","320390",1.018036,-0.07003794,68
"manual_320390","manual","320390",1.012461,-0.1059237,69
"manual_320390","manual","320390",1.006078,-0.141688,70
"manual_320390","manual","320390",0.9990525,-0.1773148,71
"manual_320390","manual","320390",0.9902253,-0.2125556,72
"manual_320390","manual","320390",0.981398,-0.2477964,73
"manual_320390","manual","320390",0.9712832,-0.2826866,74
"manual_320390","manual","320390",0.9610253,-0.3175379,75
"manual_320390","manual","320390",0.9502111,-0.3522159,76
"manual_320390","manual","320390",0.938864,-0.3867279,77
"manual_320390","manual","320390",0.9273674,-0.421187,78
"manual_320390","manual","320390",0.9144949,-0.4551596,79
"manual_320390","manual","320390",0.9016225,-0.4891321,80
"manual_320390","manual","320390",0.8878677,-0.5227498,81
