"dataset_id","dataset","id","x","y","point_order"
"three_d_54_2","three_d","54_2",-0.007548595,1.499878,1
"three_d_54_2","three_d","54_2",0.02732271,1.499878,2
"three_d_54_2","three_d","54_2",0.06219402,1.499755,3
"three_d_54_2","three_d","54_2",0.09706532,1.499633,4
"three_d_54_2","three_d","54_2",0.1319366,1.499511,5
"three_d_54_2","three_d","54_2",0.1668079,1.499389,6
"three_d_54_2","three_d","54_2",0.2016792,1.499266,7
"three_d_54_2","three_d","54_2",0.2365506,1.499144,8
"three_d_54_2","three_d","54_2",0.2714219,1.499022,9
"three_d_54_2","three_d","54_2",0.3062932,1.498899,10
"three_d_54_2","three_d","54_2",0.3411645,1.498777,11
"three_d_54_2","three_d","54_2",0.3760358,1.498655,12
"three_d_54_2","three_d","54_2",0.4073659,1.490807,13
"three_d_54_2","three_d","54_2",0.3976803,1.458713,14
"three_d_54_2","three_d","54_2",0.3801707,1.428563,15
"three_d_54_2","three_d","54_2",0.3645429,1.397397,16
"three_d_54_2","three_d","54_2",0.3500686,1.365673,17
"three_d_54_2","three_d","54_2",0.3358954,1.333813,18
"three_d_54_2","three_d","54_2",0.320948,1.302309,19
"three_d_54_2","three_d","54_2",0.3049936,1.271313,20
"three_d_54_2","three_d","54_2",0.284266,1.243418,21
"three_d_54_2","three_d","54_2",0.2583716,1.220163,22
"three_d_54_2","three_d","54_2",0.2296022,1.200561,23
"three_d_54_2","three_d","54_2",0.2081402,1.173677,24
"three_d_54_2","three_d","54_2",0.1975945,1.1405,25
"three_d_54_2","three_d","54_2",0.1915353,1.106183,26
"three_d_54_2","three_d","54_2",0.1876582,1.07153,27
"three_d_54_2","three_d","54_2",0.1849709,1.036765,28
"three_d_54_2","three_d","54_2",0.1833493,1.001932,29
"three_d_54_2","three_d","54_2",0.1824894,0.9670716,30
"three_d_54_2","three_d","54_2",0.1819282,0.9322048,31
"three_d_54_2","three_d","54_2",0.1817624,0.897334,32
"three_d_54_2","three_d","54_2",0.1820818,0.8624643,33
"three_d_54_2","three_d","54_2",0.1824595,0.8275951,34
"three_d_54_2","three_d","54_2",0.1828163,0.7927258,35
"three_d_54_2","three_d","54_2",0.1836872,0.7578657,36
"three_d_54_2","three_d","54_2",0.1853897,0.7230365,37
"three_d_54_2","three_d","54_2",0.1877626,0.6882467,38
"three_d_54_2","three_d","54_2",0.1907827,0.6535068,39
"three_d_54_2","three_d","54_2",0.1948839,0.6188817,40
"three_d_54_2","three_d","54_2",0.200539,0.5844762,41
"three_d_54_2","three_d","54_2",0.2074583,0.5502991,42
"three_d_54_2","three_d","54_2",0.2154494,0.516362,43
"three_d_54_2","three_d","54_2",0.2265507,0.4833288,44
"three_d_54_2","three_d","54_2",0.2415212,0.4518854,45
"three_d_54_2","three_d","54_2",0.2610551,0.4230603,46
"three_d_54_2","three_d","54_2",0.2855914,0.3983912,47
"three_d_54_2","three_d","54_2",0.3133877,0.3773726,48
"three_d_54_2","three_d","54_2",0.3437095,0.360223,49
"three_d_54_2","three_d","54_2",0.3758845,0.3468463,50
"three_d_54_2","three_d","54_2",0.4087289,0.3351308,51
"three_d_54_2","three_d","54_2",0.4413612,0.3228385,52
"three_d_54_2","three_d","54_2",0.4738782,0.3102423,53
"three_d_54_2","three_d","54_2",0.5062266,0.29722,54
"three_d_54_2","three_d","54_2",0.5382361,0.2834168,55
"three_d_54_2","three_d","54_2",0.5664898,0.263452,56
"three_d_54_2","three_d","54_2",0.5820647,0.2327988,57
"three_d_54_2","three_d","54_2",0.5876694,0.1984729,58
"three_d_54_2","three_d","54_2",0.5873064,0.163633,59
"three_d_54_2","three_d","54_2",0.5834209,0.1289914,60
"three_d_54_2","three_d","54_2",0.5792958,0.09436644,61
"three_d_54_2","three_d","54_2",0.5752428,0.05973297,62
"three_d_54_2","three_d","54_2",0.5702639,0.02521982,63
"three_d_54_2","three_d","54_2",0.5656502,-0.009343694,64
"three_d_54_2","three_d","54_2",0.5618627,-0.0440077,65
"three_d_54_2","three_d","54_2",0.5587539,-0.07874025,66
"three_d_54_2","three_d","54_2",0.5556764,-0.1134757,67
"three_d_54_2","three_d","54_2",0.5526175,-0.1482128,68
"three_d_54_2","three_d","54_2",0.5497405,-0.1829653,69
"three_d_54_2","three_d","54_2",0.5470166,-0.2177303,70
"three_d_54_2","three_d","54_2",0.5443188,-0.2524973,71
"three_d_54_2","three_d","54_2",0.5415917,-0.287262,72
"three_d_54_2","three_d","54_2",0.538757,-0.3220181,73
"three_d_54_2","three_d","54_2",0.5358322,-0.3567666,74
"three_d_54_2","three_d","54_2",0.5325029,-0.3914785,75
"three_d_54_2","three_d","54_2",0.5287075,-0.4261425,76
"three_d_54_2","three_d","54_2",0.5246394,-0.4607758,77
"three_d_54_2","three_d","54_2",0.5203722,-0.4953852,78
"three_d_54_2","three_d","54_2",0.5157844,-0.5299532,79
"three_d_54_2","three_d","54_2",0.5106474,-0.5644442,80
"three_d_54_2","three_d","54_2",0.5057069,-0.5989637,81
"three_d_54_2","three_d","54_2",0.5008469,-0.6334947,82
"three_d_54_2","three_d","54_2",0.4954158,-0.6679399,83
"three_d_54_2","three_d","54_2",0.4896539,-0.7023321,84
"three_d_54_2","three_d","54_2",0.483515,-0.7366585,85
"three_d_54_2","three_d","54_2",0.4770342,-0.7709224,86
"three_d_54_2","three_d","54_2",0.470687,-0.8052114,87
"three_d_54_2","three_d","54_2",0.4639698,-0.8394291,88
"three_d_54_2","three_d","54_2",0.4565952,-0.8735113,89
"three_d_54_2","three_d","54_2",0.4483741,-0.9073965,90
"three_d_54_2","three_d","54_2",0.4387514,-0.9409102,91
"three_d_54_2","three_d","54_2",0.4283746,-0.9742019,92
"three_d_54_2","three_d","54_2",0.4179531,-1.00748,93
"three_d_54_2","three_d","54_2",0.4070977,-1.040617,94
"three_d_54_2","three_d","54_2",0.3949025,-1.073278,95
"three_d_54_2","three_d","54_2",0.3805274,-1.105043,96
"three_d_54_2","three_d","54_2",0.3645129,-1.136009,97
"three_d_54_2","three_d","54_2",0.3461915,-1.165666,98
"three_d_54_2","three_d","54_2",0.3264391,-1.194401,99
"three_d_54_2","three_d","54_2",0.3061233,-1.222743,100
"three_d_54_2","three_d","54_2",0.2860464,-1.251254,101
"three_d_54_2","three_d","54_2",0.2665533,-1.280167,102
"three_d_54_2","three_d","54_2",0.2495537,-1.310568,103
"three_d_54_2","three_d","54_2",0.2387088,-1.343569,104
"three_d_54_2","three_d","54_2",0.234968,-1.378201,105
"three_d_54_2","three_d","54_2",0.238858,-1.412542,106
"three_d_54_2","three_d","54_2",0.2589573,-1.439888,107
"three_d_54_2","three_d","54_2",0.2919876,-1.450661,108
"three_d_54_2","three_d","54_2",0.3263361,-1.456623,109
"three_d_54_2","three_d","54_2",0.3608373,-1.46169,110
"three_d_54_2","three_d","54_2",0.3951063,-1.468114,111
"three_d_54_2","three_d","54_2",0.4289424,-1.476502,112
"three_d_54_2","three_d","54_2",0.4430399,-1.497257,113
"three_d_54_2","three_d","54_2",0.408554,-1.499962,114
"three_d_54_2","three_d","54_2",0.3736838,-1.499657,115
"three_d_54_2","three_d","54_2",0.3388136,-1.499352,116
